,Use,Dep (ms),Fac (ms),Nrrp,gAMPAR (nS),gNMDAR (nS),Vspine ($\mu m^3$),$\theta_d$,$\theta_p$
141,0.16138624643893,900.8091235037148,1.2659784654025721e-05,1.0,0.2308348662772411,0.09233394651089644,0.01889709378984468,0.024243105253761554,0.028194554222963363
142,0.687269219121824,764.6935867254609,17.568139779491034,1.0,0.846868575152219,0.33874743006088764,0.07308328888485528,0.03256277325395382,0.03894058196986219
143,0.8800033412950934,766.3584649846141,11.906901707457946,2.0,2.153605742934505,0.8614422971738019,0.16300057712995006,0.03746894020961104,0.0442143213085414
144,0.7811518055410438,654.6910697551544,2.764738429235042,1.0,0.829744624529404,0.3318978498117616,0.05274551109848913,0.044609930942087817,0.0535257959820582
145,0.30379023683334905,811.7088079621886,3.506255164838642,1.0,0.23657690773175322,0.0946307630927013,0.04503401289337735,0.022264832190223384,0.027273187037121935
146,0.2185935686152973,673.5263083820303,2.4442622783157506,1.0,0.1265448830422374,0.05061795321689497,0.010749850488797057,0.026319603118221742,0.03117395199783266
147,0.20391006499954112,712.860312154759,12.800899401693805,1.0,0.15699512393002404,0.06279804957200961,0.013227940858459065,0.026081865615527323,0.030853265035422107
148,0.49823164338801995,801.9170810160036,3.77597828776259,1.0,0.7879518569428647,0.3151807427771459,0.034470893670096314,0.04366369729679736,0.050720401145291916
149,0.347658186942213,604.1640532940158,2.5974382237010616,1.0,0.38731334997528555,0.15492533999011424,0.0372041511909063,0.17017914748565577,0.2059847860401678
150,0.45385151847688654,526.321238914536,13.867858533103767,1.0,0.5620475567421119,0.22481902269684478,0.03985460759957283,0.21128655773637053,0.2794447296938075
151,0.2881615476779308,625.2719934074129,1.9699578619424858,1.0,0.21662510305697114,0.08665004122278847,0.010926672897915777,0.30777446527451646,0.4006546348434079
152,0.606089861457128,724.5499543686382,0.25677755175376893,1.0,0.500194949471546,0.2000779797886184,0.05977466046417465,0.08969437865511039,0.12319315402913006
153,0.5542440046411123,843.552841416483,12.180763293458947,1.0,0.8910356062817489,0.3564142425126996,0.08297802402791979,0.0506925708249651,0.06250714909356825
154,0.5014863108621077,689.7366205990816,0.4255345588052278,1.0,0.7291349278122333,0.29165397112489333,0.0691286810348326,0.024941807738804226,0.029128960273095337
155,0.12093858640651245,857.250637667235,2.059112237427026e-05,1.0,0.14791355899041994,0.05916542359616798,0.014131793742100725,0.023796534967718636,0.028241957370119815
156,0.42087158346594516,533.6223376044823,27.445342170055667,1.0,0.5859028572259128,0.23436114289036514,0.023927482502764098,0.045122650791683865,0.0525636944306486
157,0.18365984089176182,752.1896520890798,22.805511602907124,1.0,0.1828906290440631,0.07315625161762525,0.016163755737445853,0.022889714261964067,0.02687989134735729
158,0.37220363887580893,572.3957792583719,1.0175194691898988,1.0,0.3605112611222695,0.1442045044489078,0.02946234294679425,0.02308135200983171,0.026969241653363087
159,0.31665181085339883,632.8207249696464,3.0240371783274025,1.0,0.2816400713591635,0.11265602854366541,0.021480923373057705,0.07777913735040906,0.09637697404032647
160,0.6506941420560335,832.6010401382136,0.9748934630162917,1.0,0.780404926786076,0.3121619707144304,0.08682610348727399,0.024467407456371968,0.028336554148451827
161,0.6641845472547466,538.1970849403932,0.0012490605786307542,1.0,0.9682701801748024,0.38730807206992096,0.08492948987110338,0.021779602202786384,0.02529702064250002
162,0.27669233890171885,546.2719701874511,0.2564052966210075,1.0,0.4482329457692028,0.17929317830768113,0.030986352500205653,0.028490009952279613,0.13125032841075043
163,0.44348041063519295,725.9132325996238,65.657849376226,1.0,0.9321959079239736,0.37287836316958944,0.09495050184138976,0.025044167745398926,0.02900851200495512
164,0.5274758109369013,690.0648199959135,1.8405877571588871,1.0,0.6492938996037964,0.25971755984151856,0.05757107596912748,0.02876190916112367,0.03331555811409955
165,0.1332264550933231,609.150261726969,92.4484005718665,1.0,0.2717254426557498,0.10869017706229994,0.013673701402468456,0.03995799662344336,0.04633405513643764
