,pregid,postgid,frequency_train,dt_train,path,epsp_before,epsp_after,epsp_ratio,epsp_before_std,epsp_after_std,N,apical_ratio,Use_before_mean,Use_before_std,Dep_mean,Dep_std,Fac_mean,Fac_std,gmax_AMPA_before_mean,gmax_AMPA_before_std,spine_volume_mean,spine_volume_std,Nrrp_mean,Nrrp_std,Cpre_mean,Cpre_std,Cpost_mean,Cpost_std,risetime,epsp_before_amplitude,epsp_after_amplitude,epsp_ratio_amplitude
43,126697,113772,0.2,-15,/gpfs/bbp.cscs.ch/project/proj32/glusynapse_20190926_release/testing/banerjee_2014/simulations/L23PC_L23PC/126697-113772/0Hz_-15ms/simulation.batch,0.02944369300378237,0.028746604721042526,0.9763246993965636,0.0,0.0,2.0,0.0,0.5608841101076416,0.2635417373320635,626.3190962015243,168.18651396854548,3.3500910842088643,1.533924107585373,0.8527947923954733,0.3827868782217338,0.06657910540342374,0.0012403804819572026,1.0,0.0,0.02724936823192417,0.013455916953684848,0.0142285828827064,0.0004219469996116759,1.65,3.2217676763512655,3.1449764402135245,0.9761648747358754
44,119084,123802,0.2,-15,/gpfs/bbp.cscs.ch/project/proj32/glusynapse_20190926_release/testing/banerjee_2014/simulations/L23PC_L23PC/119084-123802/0Hz_-15ms/simulation.batch,0.004540314102861013,0.001911636822976532,0.4210362498427017,0.0,0.0,5.0,0.8,0.6892605338471606,0.1827036200808008,588.3751111894137,74.66399883777397,24.38065509808297,27.37118928308865,0.9150569723185996,0.38381633071079424,0.07914640795284711,0.02791838916262557,1.4,0.4898979485566356,0.052690448902347135,0.01568280678329718,0.00018597340896139172,0.0003345995893886212,3.5500000000000003,1.0667605174870078,0.7452331074280371,0.6985945722696971
45,22070,11064,0.2,-15,/gpfs/bbp.cscs.ch/project/proj32/glusynapse_20190926_release/testing/banerjee_2014/simulations/L23PC_L23PC/22070-11064/0Hz_-15ms/simulation.batch,0.02672552623052897,0.008241097114543672,0.3083605180851311,0.0,0.0,4.0,0.0,0.6630536506978276,0.2183294166639476,749.3629823568544,57.82224240318747,8.936508770255669,6.1422042346868695,1.0166989625869702,0.7008818967355527,0.08346584750166795,0.047048686805688224,1.25,0.4330127018922193,0.022055875789034653,0.008160136161670146,0.006209608359984858,0.001715217206619046,1.6,2.8464987389159497,0.8415530289002358,0.2956449681129069
46,123358,25158,0.2,-15,/gpfs/bbp.cscs.ch/project/proj32/glusynapse_20190926_release/testing/banerjee_2014/simulations/L23PC_L23PC/123358-25158/0Hz_-15ms/simulation.batch,0.013103807144299632,0.011823403203915284,0.9022876385248584,0.0,0.0,2.0,1.0,0.9089017452233424,0.049378706392372296,686.232744361522,14.263012153538794,0.03255362387405095,0.0325142085302286,1.322759225224843,0.26942729306821755,0.08703085591995421,0.009058836013610648,1.5,0.5,0.05203693427160398,0.005980202571261754,0.019643063554046974,0.019591980045724443,2.4250000000000003,2.1059843935483817,1.6688604747789182,0.792437246872019
47,2575,2098,0.2,-15,/gpfs/bbp.cscs.ch/project/proj32/glusynapse_20190926_release/testing/banerjee_2014/simulations/L23PC_L23PC/2575-2098/0Hz_-15ms/simulation.batch,0.002192357290729462,0.001990045422127915,0.9077194810093058,0.0,0.0,2.0,0.5,0.558400010145759,0.1167456942976616,655.6641802220732,18.270005517082158,18.937201929268802,16.121610550228368,0.6762730640203063,0.29123255199216164,0.059644564091588616,0.003114348652629165,1.0,0.0,0.023321606085722216,0.012411940343764616,0.010000366715255062,0.009842270598046795,2.875,0.4057066951225129,0.374265204137196,0.9225019173621908
48,121639,25592,0.2,-15,/gpfs/bbp.cscs.ch/project/proj32/glusynapse_20190926_release/testing/banerjee_2014/simulations/L23PC_L23PC/121639-25592/0Hz_-15ms/simulation.batch,0.011229833512236744,0.003017118645978969,0.2686699355508097,0.0,0.0,3.0,0.6666666666666666,0.5040803178875025,0.2527447878796104,706.1146587779275,64.48044220797779,8.44836027144588,10.754990686078642,0.8687211253759228,0.4525490091641645,0.07505657981654291,0.02156134934551021,1.3333333333333333,0.4714045207910317,0.02133065109602454,0.006516723166700098,0.0011380375080026544,0.001448832955172667,1.875,1.3985286867538549,0.5271853663620095,0.3769571345623715
49,124371,1466,0.2,-15,/gpfs/bbp.cscs.ch/project/proj32/glusynapse_20190926_release/testing/banerjee_2014/simulations/L23PC_L23PC/124371-1466/0Hz_-15ms/simulation.batch,0.008612070705805698,0.009042276560913559,1.049953822931092,0.0,0.0,2.0,0.0,0.5462964051433714,0.035398973071588624,652.0244085186492,143.3619752948165,14.58114057217636,13.324488039274636,0.4978130831464375,0.0462557436676059,0.02780900848255477,0.012319992192504188,1.0,0.0,0.040024161079285366,0.02060002891340637,0.005916671874728337,0.0008759736676610602,1.475,0.8479309980594181,0.8909869516987127,1.050777662024189
50,12424,2587,0.2,-15,/gpfs/bbp.cscs.ch/project/proj32/glusynapse_20190926_release/testing/banerjee_2014/simulations/L23PC_L23PC/12424-2587/0Hz_-15ms/simulation.batch,0.014801129900230959,0.004912248014621193,0.3318833121344704,0.0,0.0,2.0,0.0,0.8568566687213726,0.08976299360464908,563.9170704043743,69.69480794812645,0.4256310421975936,0.06976450343862803,0.9778727067423116,0.10299897259936004,0.06443911786593297,0.0005212468452101549,1.0,0.0,0.027148401814246804,0.0027489773656030427,0.0002630610215811335,0.00011317942319851027,2.075,2.046815262401127,0.6531755458945665,0.3191179770314609
51,125966,24114,0.2,-15,/gpfs/bbp.cscs.ch/project/proj32/glusynapse_20190926_release/testing/banerjee_2014/simulations/L23PC_L23PC/125966-24114/0Hz_-15ms/simulation.batch,0.007729639349592155,0.004487614041739536,0.5805722413137322,0.0,0.0,2.0,0.0,0.6782053247586779,0.08686416592300178,832.9761189715175,154.5734517810827,1.943460546233331,1.780742760137647,1.024959647034096,0.4583998904821015,0.06729284633956692,0.03156358120232961,1.5,0.5,0.0350079324503472,0.006397053299757371,0.00013070461154947687,8.769730871588471e-05,2.4000000000000004,1.2386048247711687,0.6077534545933643,0.49067583335600706
52,22749,15804,0.2,-15,/gpfs/bbp.cscs.ch/project/proj32/glusynapse_20190926_release/testing/banerjee_2014/simulations/L23PC_L23PC/22749-15804/0Hz_-15ms/simulation.batch,0.008592021172022853,0.0058300051954922865,0.6785371077152161,0.0,0.0,6.0,0.5,0.3350677550166481,0.11094993160708312,657.3434978614597,86.86098859074356,6.242732431086576,5.053218874609319,0.3729129789482491,0.23804067873532356,0.024405686117624555,0.01288982751008966,1.0,0.0,0.02823859988663058,0.009606767208386538,0.04127445628072695,0.041300020109841684,1.6,0.9029645119550496,0.5405947145625137,0.5986887717126861
53,126444,122038,0.2,-15,/gpfs/bbp.cscs.ch/project/proj32/glusynapse_20190926_release/testing/banerjee_2014/simulations/L23PC_L23PC/126444-122038/0Hz_-15ms/simulation.batch,0.005281721701482821,0.005107596650972231,0.9670325207665325,0.0,0.0,3.0,0.0,0.27293595512265995,0.09505524991297397,716.2395840999167,141.39639836207962,26.685210187737432,7.268390266583988,0.32152213693319703,0.02786383814186205,0.018274187255254426,0.00579343443087229,1.0,0.0,0.035937698783691595,0.017624143249027332,0.016942769786434633,0.004884105577591623,0.8,0.2770902196505491,0.2749915800976581,0.9924261507478044
54,120922,13189,0.2,-15,/gpfs/bbp.cscs.ch/project/proj32/glusynapse_20190926_release/testing/banerjee_2014/simulations/L23PC_L23PC/120922-13189/0Hz_-15ms/simulation.batch,0.006610574683367929,0.005219605463749607,0.7895842213056041,0.0,0.0,2.0,0.5,0.6302247985804272,0.005214408402905546,756.3865194480875,74.99113941253921,3.9414064621992613,3.9413846758734543,0.8997961114387063,0.08356407447220365,0.047085161761203885,0.001061811305651892,1.0,0.0,0.034864502362441464,0.006556378833618589,0.0001707795487366862,0.00012833019583702237,1.7000000000000002,0.7494904935264771,0.515590567788819,0.6879214242770176
55,13464,113466,0.2,-15,/gpfs/bbp.cscs.ch/project/proj32/glusynapse_20190926_release/testing/banerjee_2014/simulations/L23PC_L23PC/13464-113466/0Hz_-15ms/simulation.batch,0.013237894406649823,0.011597991466592426,0.8761205604394593,0.0,0.0,2.0,0.0,0.28651488710918177,0.19963153094694816,571.7842822328853,106.12541178531276,34.257098101021306,34.256184611276325,0.5927867122633764,0.5074444952850455,0.04141397587407145,0.028643798805957157,1.0,0.0,0.02361554019640544,0.01122405650068927,0.011346308674418364,0.00944009127183945,1.7000000000000002,1.4971981858409058,1.310949526216976,0.875601866616394
56,26543,3590,0.2,-15,/gpfs/bbp.cscs.ch/project/proj32/glusynapse_20190926_release/testing/banerjee_2014/simulations/L23PC_L23PC/26543-3590/0Hz_-15ms/simulation.batch,0.006166683164316567,0.00705261194122887,1.1436637416429498,0.0,0.0,3.0,0.0,0.4824754897999773,0.3130225570417041,701.2210989633667,41.96909028833682,74.65061695707111,103.28440699479894,0.5881550036462728,0.3763742379788793,0.047968868501591384,0.016257217942501918,1.0,0.0,0.018129325096288347,0.006754552271910177,0.00019755979183114247,0.00016983066089465562,1.775,0.7369852326712338,0.8654826244539372,1.1743554498601814
57,10481,119883,0.2,-15,/gpfs/bbp.cscs.ch/project/proj32/glusynapse_20190926_release/testing/banerjee_2014/simulations/L23PC_L23PC/10481-119883/0Hz_-15ms/simulation.batch,0.0003225936108851544,0.0016803124235281813,5.208759153405504,0.0,0.0,3.0,0.0,0.2589361559078342,0.1744434728556133,707.0026668659648,105.34098343986076,3.1050655202069812,0.6898312935527572,0.2962020890468873,0.1191153267903308,0.018623515449372848,0.008000942294087775,1.0,0.0,0.030068818608859543,0.008895318064724402,0.00020043389691853854,0.00023382448967091798,3.125,0.07070695533270997,0.2872369166195803,4.0623573065477565
58,17875,13558,0.2,-15,/gpfs/bbp.cscs.ch/project/proj32/glusynapse_20190926_release/testing/banerjee_2014/simulations/L23PC_L23PC/17875-13558/0Hz_-15ms/simulation.batch,0.016904350741291527,0.0077335343593059125,0.4574878075864542,0.0,0.0,2.0,0.0,0.5050500855608229,0.4661035636081465,570.3770588053118,33.6300561214037,0.000649064291275737,0.00017092127451564441,0.7827854115495777,0.7143555301508501,0.06086428038314304,0.05458022092256214,1.5,0.5,0.0191459336460703,0.0017040776043880446,0.002813168501685213,6.644620136360738e-05,0.975,1.0939205012197823,0.4992365189174853,0.456373674650771
59,18124,14519,0.2,-15,/gpfs/bbp.cscs.ch/project/proj32/glusynapse_20190926_release/testing/banerjee_2014/simulations/L23PC_L23PC/18124-14519/0Hz_-15ms/simulation.batch,0.00352301524700595,0.0058748148740417686,1.6675530652427653,0.0,0.0,3.0,0.0,0.32875182493503924,0.28808130013696825,765.5133262219321,122.41823217037859,11.286221533319265,8.06684392616583,0.5063264591912465,0.3635195926224751,0.030957742709313587,0.01994919533177626,1.0,0.0,0.028107832169373168,0.003644506822579243,0.00048051744338048377,0.00018123885285329996,1.875,0.436732289742754,0.8112798206529642,1.857613553444441
60,12148,122523,0.2,-15,/gpfs/bbp.cscs.ch/project/proj32/glusynapse_20190926_release/testing/banerjee_2014/simulations/L23PC_L23PC/12148-122523/0Hz_-15ms/simulation.batch,0.0025494394874334817,0.002437737639600652,0.9561857230252284,0.0,0.0,2.0,0.5,0.40766143398066296,0.29505053311171703,775.2197229550717,88.99444738283256,4.0230621857305895,0.4534861744179473,0.4788820317541264,0.2361149585863675,0.030179277600421738,0.0009838157114168307,1.0,0.0,0.027950586174949908,0.01464179077182783,0.0007899541475271786,0.0001448946213649569,1.775,0.2976835792066945,0.2848128983198947,0.956763886939618
61,124638,119761,0.2,-15,/gpfs/bbp.cscs.ch/project/proj32/glusynapse_20190926_release/testing/banerjee_2014/simulations/L23PC_L23PC/124638-119761/0Hz_-15ms/simulation.batch,0.0009357181498902104,0.000866966336533892,0.9265250830451612,0.0,0.0,3.0,0.6666666666666666,0.1916435142448061,0.11271226608059486,724.6078635515307,92.86003383004915,14.086986952821924,13.138543984133447,0.28252721193857555,0.12540009181331066,0.02223940067375567,0.015369010814811145,1.0,0.0,0.027289888392573482,0.00814868634881258,0.0007167449385921589,0.0006020969591248608,1.5750000000000002,0.09968067043764084,0.07571569332163433,0.7595825047043726
62,2467,8332,0.2,-15,/gpfs/bbp.cscs.ch/project/proj32/glusynapse_20190926_release/testing/banerjee_2014/simulations/L23PC_L23PC/2467-8332/0Hz_-15ms/simulation.batch,0.00546131770515011,0.0050053123470651575,0.9165026862189444,0.0,0.0,2.0,0.0,0.31615377656819665,0.04788381418538731,676.6440121131791,69.25458698443532,0.2382798649510032,0.17456377378331164,0.3141157030952724,0.054246357298383015,0.03352675155024691,0.0020697447120977927,1.0,0.0,0.014835240856269182,0.0015798241485673829,0.00731643509626762,0.007219043095602133,1.0,0.3670684702359556,0.3338442519676574,0.9094876815572271
63,125355,126906,0.2,-15,/gpfs/bbp.cscs.ch/project/proj32/glusynapse_20190926_release/testing/banerjee_2014/simulations/L23PC_L23PC/125355-126906/0Hz_-15ms/simulation.batch,0.009694021771219221,0.0016775084038952591,0.17304566087066656,0.0,0.0,2.0,0.0,0.5096174320194368,0.23934080349688686,602.8170290857354,3.61938703936454,1.4954184333627243,0.5972814019736716,0.8170136404792934,0.5362823724612449,0.054733360937669256,0.03093223476476653,1.0,0.0,0.029648124664107437,0.0048180116775364545,0.00032230900103691134,0.00011209256512013702,1.55,0.9861772404920052,0.16966427492010278,0.17204237529904565
64,123715,17659,0.2,-15,/gpfs/bbp.cscs.ch/project/proj32/glusynapse_20190926_release/testing/banerjee_2014/simulations/L23PC_L23PC/123715-17659/0Hz_-15ms/simulation.batch,0.02171186418907354,0.007188880872640209,0.3311038061972588,0.0,0.0,4.0,0.0,0.4740688146287175,0.3155295386170273,784.471090269896,85.44217315232744,36.127694993990566,27.361339223022433,0.7023746379362923,0.5354357296362561,0.062261928240890135,0.05457525648866568,1.25,0.4330127018922193,0.02099296410156739,0.005536530230653653,0.003578964457094943,0.001831347798141462,1.3250000000000002,1.9146430614667755,0.7691703927075793,0.401730436438806
65,17262,11754,0.2,-15,/gpfs/bbp.cscs.ch/project/proj32/glusynapse_20190926_release/testing/banerjee_2014/simulations/L23PC_L23PC/17262-11754/0Hz_-15ms/simulation.batch,0.009676908243052751,0.009361892649923657,0.9674466694095966,0.0,0.0,2.0,0.0,0.4592717660176668,0.19689438736430948,825.3728938878979,107.5799470871538,46.79267965181284,46.60347454658355,0.6382455446509291,0.3292572740906388,0.055894726118533085,0.03482461177658911,1.0,0.0,0.02038604306349321,0.0032547403999021412,0.0052645222858696905,0.0031322286798296604,1.0,0.6239507969121731,0.5426612218261013,0.8697179721728697
66,122101,120622,0.2,-15,/gpfs/bbp.cscs.ch/project/proj32/glusynapse_20190926_release/testing/banerjee_2014/simulations/L23PC_L23PC/122101-120622/0Hz_-15ms/simulation.batch,0.003197215935644711,0.002585991046921264,0.8088258969595699,0.0,0.0,5.0,0.0,0.3153797809021913,0.17329648611597231,646.0942903298792,118.50618911455915,7.821675725850289,9.1611700718027,0.4042308388159075,0.12851003126293986,0.026425118536952324,0.021516122400861187,1.0,0.0,0.050007472096410516,0.0263413697935893,0.00036457294883556477,0.00040678704517528895,1.6,0.34234503320819176,0.29001051074941464,0.8471293070375854
67,123766,119164,0.2,-15,/gpfs/bbp.cscs.ch/project/proj32/glusynapse_20190926_release/testing/banerjee_2014/simulations/L23PC_L23PC/123766-119164/0Hz_-15ms/simulation.batch,0.0034361984719036326,0.002722262956457655,0.7922310014152175,0.0,0.0,3.0,0.0,0.369062964017402,0.10796795195376943,625.2955470664969,50.41459385801997,17.089292701695594,21.868812477821603,0.6483794235953187,0.11263512716891545,0.04577694026724005,0.016434463417357936,1.0,0.0,0.03380184725978752,0.013612141424217706,6.513101536708912e-05,7.68705175775896e-06,2.0,0.4535696949703954,0.3617011001911026,0.7974542924758474
68,121109,123193,0.2,-15,/gpfs/bbp.cscs.ch/project/proj32/glusynapse_20190926_release/testing/banerjee_2014/simulations/L23PC_L23PC/121109-123193/0Hz_-15ms/simulation.batch,0.005053209184703695,0.00022655137149611576,0.044833167045982884,0.0,0.0,4.0,1.0,0.2722731963508792,0.2463178955782306,753.2984429349118,90.74994533442587,3.9332506694498615,4.718376863506042,0.35669088146502737,0.2524878761723748,0.02558735895828338,0.019032067563070902,1.0,0.0,0.0232091916986187,0.005540540061131336,0.0055012582125965786,0.004235102489723286,1.4500000000000002,0.4872484689902831,0.02193085180771396,0.045009585875479284
69,25920,16154,0.2,-15,/gpfs/bbp.cscs.ch/project/proj32/glusynapse_20190926_release/testing/banerjee_2014/simulations/L23PC_L23PC/25920-16154/0Hz_-15ms/simulation.batch,0.01312774828521637,0.013803831109213032,1.0515002884963929,0.0,0.0,2.0,0.0,0.5421580911760611,0.23454728545379214,545.6769797137604,69.8426643857797,2.561293599268536,2.5552824195257093,0.7767156119562904,0.3947184796851027,0.07818322689027409,0.03864056916241132,1.5,0.5,0.017680038614854576,0.0015991274273717687,0.003957576800466857,0.0022297422693707512,1.225,1.0804871189259482,1.1477402294360293,1.0622433246376262
70,117579,16358,0.2,-15,/gpfs/bbp.cscs.ch/project/proj32/glusynapse_20190926_release/testing/banerjee_2014/simulations/L23PC_L23PC/117579-16358/0Hz_-15ms/simulation.batch,0.00369484674404319,0.003751501071524975,1.0153333362400274,0.0,0.0,2.0,1.0,0.4988578956122977,0.2610339726378131,616.3223959653737,70.08546917729001,75.87807625395119,75.87807625395061,0.6344470320967189,0.30748008941427035,0.035626072029611607,0.007824911207571188,1.0,0.0,0.03148642955318071,0.011563018939315509,0.11686398797823475,0.02382422465227485,2.5500000000000003,0.6282774638686808,0.6334250954105455,1.0081932455609146
71,119777,118734,0.2,-15,/gpfs/bbp.cscs.ch/project/proj32/glusynapse_20190926_release/testing/banerjee_2014/simulations/L23PC_L23PC/119777-118734/0Hz_-15ms/simulation.batch,0.010821047227403721,0.010206391504069195,0.9431981294954576,0.0,0.0,4.0,0.5,0.2919911381480345,0.16802335940194696,641.1618521109269,108.39442158919134,13.676669068299447,16.879112408294628,0.3980512331547811,0.2520631058911492,0.02954011125596773,0.019434298516356502,1.0,0.0,0.03728621065728888,0.02211864972039242,0.005536009345732283,0.007542233937898781,0.925,0.6620313581732998,0.6352163165805979,0.9594958135114764
72,13550,10784,0.2,-15,/gpfs/bbp.cscs.ch/project/proj32/glusynapse_20190926_release/testing/banerjee_2014/simulations/L23PC_L23PC/13550-10784/0Hz_-15ms/simulation.batch,0.008745075330020436,0.008663742543149831,0.9906995899061724,0.0,0.0,4.0,0.0,0.4155923665062789,0.1987711053322468,745.0200671956561,184.6936255910716,16.940115598151795,16.687910903063152,0.5750600078986601,0.3157048988190417,0.04568202042700306,0.02640450699358053,1.25,0.4330127018922193,0.02892764319748716,0.015794330099749898,0.0026589363584223645,0.0016338532876844258,1.525,0.8819392156891602,1.0497265805634797,1.1902482187995325
73,8597,25892,0.2,-15,/gpfs/bbp.cscs.ch/project/proj32/glusynapse_20190926_release/testing/banerjee_2014/simulations/L23PC_L23PC/8597-25892/0Hz_-15ms/simulation.batch,0.00497869460197838,0.0027629163838342108,0.5549479541758422,0.0,0.0,3.0,0.3333333333333333,0.4266047601044642,0.3234576541224305,565.9595353913422,40.6464809384277,6.465509570452699,8.866652609372904,0.6160708653576105,0.5328533213811937,0.0598693195248859,0.04580382525817613,1.3333333333333333,0.4714045207910317,0.02083347972703381,0.009877228073909576,0.0012896310530540914,0.0014211910724091158,1.825,0.6050493961909437,0.3017324945056579,0.4986906794803842
74,16132,14521,0.2,-15,/gpfs/bbp.cscs.ch/project/proj32/glusynapse_20190926_release/testing/banerjee_2014/simulations/L23PC_L23PC/16132-14521/0Hz_-15ms/simulation.batch,0.007698528152668295,0.005852882496648565,0.7602599328834003,0.0,0.0,3.0,0.0,0.5505330734563866,0.38719528193075337,696.9105660357955,87.75883145435922,56.59397959566272,68.51314853485479,0.9776977426991416,0.8567758181385281,0.06440693113836173,0.05048210491277603,1.3333333333333333,0.4714045207910317,0.035950933023951005,0.015191695843094703,0.0002736331731796724,0.0001784704293688182,3.125,1.601465698057524,1.094576573442846,0.6834842449454256
75,25287,4984,0.2,-15,/gpfs/bbp.cscs.ch/project/proj32/glusynapse_20190926_release/testing/banerjee_2014/simulations/L23PC_L23PC/25287-4984/0Hz_-15ms/simulation.batch,0.009327424693198428,0.015196548446081315,1.6292330354768407,0.0,0.0,2.0,0.0,0.5047448210853422,0.3390061222779441,638.0832402326099,87.9255372583735,0.4260833200800164,0.3225495645312357,0.5778079739246337,0.40764147450447225,0.04249800158522178,0.03363147358015517,1.0,0.0,0.03426463529370734,0.002128634753629774,0.003613411999476397,0.00023330855958196732,1.6,0.9725304855975044,1.7864997363152155,1.8369601393190509
76,124726,15109,0.2,-15,/gpfs/bbp.cscs.ch/project/proj32/glusynapse_20190926_release/testing/banerjee_2014/simulations/L23PC_L23PC/124726-15109/0Hz_-15ms/simulation.batch,0.002615075142555513,0.002753092104994384,1.0527774365611522,0.0,0.0,3.0,0.0,0.3943717621037328,0.2746483646622163,675.3368990136945,140.70203232494106,1.207118979365854,1.2582381936671059,0.5253406085496786,0.2719577162066183,0.04354774771436396,0.019735282896814924,1.0,0.0,0.03890423235073821,0.0277112731654791,0.0007618624283488492,0.0009483882550193732,3.5,0.6213950144714019,0.658187265440804,1.0592091183748873
77,15134,13650,0.2,-15,/gpfs/bbp.cscs.ch/project/proj32/glusynapse_20190926_release/testing/banerjee_2014/simulations/L23PC_L23PC/15134-13650/0Hz_-15ms/simulation.batch,0.022853074995776268,0.012041569961488906,0.5269124598643483,0.0,0.0,5.0,0.0,0.5945055917633159,0.3244146474387484,597.3357880943005,45.313751470578076,25.650370817804717,37.49009591286936,1.0141249548584879,0.7828791638732704,0.07883336309808267,0.052847429883145,1.2,0.4000000000000001,0.03390000945284556,0.012302629507292077,0.0006885028563259622,0.00027915428819676733,2.125,3.233284454940599,1.5439628524932802,0.4775215029825286
78,120094,120906,0.2,-15,/gpfs/bbp.cscs.ch/project/proj32/glusynapse_20190926_release/testing/banerjee_2014/simulations/L23PC_L23PC/120094-120906/0Hz_-15ms/simulation.batch,0.007634223860346341,0.003811040864168672,0.4992047566176265,0.0,0.0,3.0,0.3333333333333333,0.4540965325396889,0.3545033901032077,668.0941109869243,77.29534663347725,3.6936211621449417,4.632842790271564,0.5606843779302809,0.4550089101460981,0.06468078518111663,0.04162448911052849,1.0,0.0,0.015811674007571597,0.005645072413090414,0.007497840043234829,0.010200401386774523,2.1,1.0958667307566758,0.5981769578140282,0.5458482687954199
79,13359,26605,0.2,-15,/gpfs/bbp.cscs.ch/project/proj32/glusynapse_20190926_release/testing/banerjee_2014/simulations/L23PC_L23PC/13359-26605/0Hz_-15ms/simulation.batch,0.01996300111884937,0.0201127822309208,1.0075029356147256,0.0,0.0,2.0,0.0,0.8073604526267102,0.14603168877055886,682.3013649695351,121.67741906746528,0.1586463566080909,0.15864629083626164,1.122520539769289,0.3975563415655942,0.05368088209500802,0.01913732770495302,1.0,0.0,0.035450855232136064,9.452154201615784e-05,0.0008031250995798305,9.71146245151813e-05,1.4,1.829599720275068,1.8432451700319732,1.0074581612610072
80,3786,2275,0.2,-15,/gpfs/bbp.cscs.ch/project/proj32/glusynapse_20190926_release/testing/banerjee_2014/simulations/L23PC_L23PC/3786-2275/0Hz_-15ms/simulation.batch,0.006151811167111703,0.0052068006260331656,0.8463849888418757,0.0,0.0,2.0,0.0,0.5360571163694304,0.15174042912439345,902.5425249045584,7.937620480719148,7.672656340912084,7.098868447569423,0.7129970446138777,0.020915421232168496,0.059137689225605125,0.003246017586827129,1.0,0.0,0.02713829236130936,0.0006886510056904603,0.0007717535709298997,1.3821372134154941e-05,1.7000000000000002,0.6856380372687627,0.5709086207430967,0.8326676609385758
81,126718,122275,0.2,-15,/gpfs/bbp.cscs.ch/project/proj32/glusynapse_20190926_release/testing/banerjee_2014/simulations/L23PC_L23PC/126718-122275/0Hz_-15ms/simulation.batch,0.005428900701421117,0.006335515708385449,1.16699789825351,0.0,0.0,2.0,0.0,0.4003405873280729,0.1686522113807239,521.0273026177717,26.004475224114966,0.4396737205787967,0.4118012278343559,0.7006069659780596,0.22138001606560825,0.04943062524404755,0.014994162568124041,1.0,0.0,0.030450217369851037,0.0007238487683771735,0.002622434866373145,0.002411741423448845,1.225,0.44303138214288185,0.5310634526879987,1.1987039160054935
82,11168,4951,0.2,-15,/gpfs/bbp.cscs.ch/project/proj32/glusynapse_20190926_release/testing/banerjee_2014/simulations/L23PC_L23PC/11168-4951/0Hz_-15ms/simulation.batch,0.03313367068636852,0.024918083583515584,0.7520471794200302,0.0,0.0,7.0,0.2857142857142857,0.3813919490200393,0.2763539447611019,726.996278692073,121.7638092364452,24.410211587054853,25.81879530497953,0.6122805367513672,0.4777493500773503,0.05059362207141527,0.03461155879929003,1.1428571428571428,0.34992710611188266,0.020734563136129053,0.005307038257128549,0.014740162936851953,0.012446858201412432,1.1,2.3481788498278053,1.9564163931570229,0.8331632802588649
83,4450,7827,0.2,-15,/gpfs/bbp.cscs.ch/project/proj32/glusynapse_20190926_release/testing/banerjee_2014/simulations/L23PC_L23PC/4450-7827/0Hz_-15ms/simulation.batch,0.009544019933149395,0.017350963677684555,1.817993235472945,0.0,0.0,4.0,0.25,0.5236544412388051,0.20810765133896225,611.404838884346,27.72083219838038,4.507716398982264,2.659776616176711,0.6922987004847572,0.4034094745613557,0.048076669754867817,0.032775329510145626,1.0,0.0,0.03864470827385992,0.018198835513502317,0.017830801691961374,0.03057171259814977,1.95,1.2154364417834254,2.0626426640373885,1.6970386876098982
84,123430,9566,0.2,-15,/gpfs/bbp.cscs.ch/project/proj32/glusynapse_20190926_release/testing/banerjee_2014/simulations/L23PC_L23PC/123430-9566/0Hz_-15ms/simulation.batch,0.010701452382309436,0.0009435859374923932,0.08817363323993617,0.0,0.0,3.0,0.0,0.5423718011468344,0.1983312697454612,681.7035718688394,192.00372745872562,7.692937742354853,5.919240463181904,0.7214980675117163,0.35451323864371137,0.037652319125189584,0.009919540648117257,1.0,0.0,0.03982328872442465,0.015375585439958787,0.00011845354202147715,5.543925335915823e-05,2.35,1.6565096224561304,0.14424793146920792,0.08707944071905206
85,127304,126808,0.2,-15,/gpfs/bbp.cscs.ch/project/proj32/glusynapse_20190926_release/testing/banerjee_2014/simulations/L23PC_L23PC/127304-126808/0Hz_-15ms/simulation.batch,0.0007058802637573847,0.0005472779978089048,0.7753127915714151,0.0,0.0,3.0,0.6666666666666666,0.29809526651346235,0.08090938596986097,545.9900613681331,94.33891181129252,1.7722632329804753,1.7482314652808035,0.4137359063252286,0.22067885042698696,0.025625158289096745,0.012493292510356637,1.0,0.0,0.03510914287938235,0.012304680277617198,0.00012871262194857,0.00014167095840275057,4.9750000000000005,0.23445237441940256,0.190968067156602,0.8145281856475753
86,120061,22563,0.2,-15,/gpfs/bbp.cscs.ch/project/proj32/glusynapse_20190926_release/testing/banerjee_2014/simulations/L23PC_L23PC/120061-22563/0Hz_-15ms/simulation.batch,0.0018087389017043879,0.000245699864103238,0.135840426648486,0.0,0.0,2.0,0.5,0.2589288959465672,0.2173291248839907,554.4314910931294,91.69846049506708,0.5271470117836027,0.003822930153882465,0.2759441939606436,0.0193897642991798,0.01955596308762504,0.002928288291810256,1.0,0.0,0.02286331278071592,0.0016790049722139547,0.016890359778731406,0.01638022960664356,1.35,0.16176540924894786,0.020266322965447142,0.12528217904891156
