,parameters,parameters,parameters,parameters,parameters,parameters,parameters,parameters,parameters,parameters,parameters,outcome,outcome,outcome,outcome,outcome,error,error,error,error,error
,$\tau_\star$,$\gamma_d$,$\gamma_p$,"$b_{0,0}$","$b_{0,1}$","$b_{1,0}$","$b_{1,1}$","$a_{0,0}$","$a_{0,1}$","$a_{1,0}$","$a_{1,1}$",mrk97_01,mrk97_02,mrk97_07,mrk97_08,sjh06_02,mrk97_01,mrk97_02,mrk97_07,mrk97_08,sjh06_02
64611fef27f1aec1de1a751d8bfc001f,331.66949125661733,192.34668448325883,40.33401280807253,4.4481009211916405,4.10989722767159,1.4164273772352964,1.684461739404254,7.343273321070991,3.93693560064455,7.478409929612235,3.6951892189891886,1.031199525337865,1.093931664744754,1.1960704955545167,1.066322125980192,1.2005165011367498,1.0649881334466231,1.0705868603129833,0.0835384096722574,10.583865867961082,1.5612944570749971
a5a1fd2ff46b010d9df75b6b8cad26d0,278.578623061451,109.90360088913636,235.73047406157048,1.0014218933503038,1.3589979126105793,1.1593784325100782,2.287525700714988,2.3010052354709734,2.4067883905692837,5.517189553664171,1.9824711147382654,0.9007200010116165,0.9487788673916576,1.1676472225711811,0.8678426585760317,1.1104674400595365,2.1969999747095876,0.9260128281752735,0.5375843039747427,2.920565968186552,0.5607493339948489
f8d1ccbcbe7bbbe4d3fc7e274d92e197,236.78823201443913,99.6085325640422,204.07265324124782,1.0079536877889046,1.4054678921337784,1.1766205657205238,2.5818005731957867,1.0768278898654793,2.1648588355889418,8.019657292514887,1.304177557989967,0.8814382056395336,0.8200241304092143,0.9337054696032393,0.6986026723305194,0.892164269336434,2.6790448590116616,2.6970546023491844,4.274673009532919,3.6137964351150806,1.8648414518174006
a9ae4c01415b1707d0e64471531042ae,161.15065979712466,189.42947937861283,177.5613517768562,4.909302776047797,1.173777178134173,1.8172762297866087,1.2085073782719475,1.0051514428395705,1.4446779189637367,5.171799366868598,1.0026818868161107,0.9559957432355509,0.9357894171434598,0.9813770122409576,0.9284848800745452,0.8370509367500171,0.8151064191112278,1.1046847710665784,3.513146769313776,5.261964481642672,2.4772118138887
83da647c13b2bc2e941e427c1be9e217,265.3640313352115,88.82320533413204,214.25487500487046,1.2037265800083137,1.8036630847462123,1.1571662366549131,2.876417223197295,1.185083445477356,2.4031062378876302,5.644200593002314,1.6328564157055738,1.2585327088519567,1.300487577780035,1.3098383485760692,1.1187778559323116,1.1283672582034638,6.748317721298916,3.91179611801974,1.7338394341225103,12.609183626730177,0.7596362022607088
edb03e4f6fc40c058d317e88b0721fce,281.97867067450994,236.9138342289627,187.0435429004779,3.131749427217278,1.7330121679057624,1.8435986277415781,1.128310741266206,6.460408147257986,1.5386885673738089,4.5173810010594035,4.139459613634379,0.997653137248344,1.0859855628718789,1.19357330178092,1.074040234628551,1.0218463224461547,0.22632843120860002,0.9612869721028728,0.12342968401086274,10.881862340870692,0.42392975059828175
35058eaabda845a6cd3c80b60e03ff4d,282.7393776932134,125.39158195363771,232.92049372508563,1.3939141663072185,1.5551827772186697,1.1571662366549131,2.8333522188336735,1.4492627301289605,2.1363899965965754,5.3510808252160205,1.5886512148598322,1.2993368128553433,1.3551505449820898,1.3430992583337475,1.2013052024921342,1.0086239001485509,7.768420321383582,4.66369387870825,2.265163871146126,15.795567663788967,0.5708455539049911
506c33a1a328684ad7d95c31c623a742,266.5456127753671,110.16448408415536,67.83765577097428,1.021711105846501,4.532814733903517,1.2893657640531413,1.6825670444591285,5.223508096977209,3.872294199543788,7.215743725408466,3.901862709362799,0.7911864885479497,0.7671874517417993,0.7973342229942344,0.8276347529834304,0.9174028844732384,4.935337786301258,3.4238314753535177,6.453127428207119,1.3681371808274267,1.5844123947417965
c590a9393517938d6f51977079246883,228.9065442286,156.967033679,210.05875399769988,1.3303656807449653,1.4533205748,1.1715925030625252,2.4497637332,8.9659552171,1.6301298656336913,7.5300509999,4.496706804274259,1.2419435591225827,1.2998481555195902,1.326300572844835,1.157573138710946,1.121238016493533,6.333588978064566,3.9030007636807458,1.996814262697043,14.107070992700619,0.6804224054836988
32bbba19a28c7012ebb33052f330d96b,239.69369160117566,83.8647454117537,227.90860725020366,1.0068285933154142,1.510473369986164,1.1410762873446285,1.9297201349182775,1.2787005998084777,2.1983299218092194,6.006650019445036,1.0839612760353077,1.1777745948014178,1.1618473213365506,1.3435267986544386,1.0526741981801182,1.251932702428661,4.729364870035443,2.004777459925042,2.27199358872905,10.056918848653211,2.132585582540678
6a12f659609da40f9946b9cea462229d,304.4246221053656,298.9383973313397,168.74061988113746,3.739490196284922,3.7408289853504337,2.072617710203449,1.8035088940427348,9.360722128205573,2.278398438101937,6.560809162151766,3.125528455051111,0.9976326387013361,1.0166307086843498,1.0797906415594185,1.0146068821372227,1.155000034549664,0.22581596753340205,0.007299981903023245,1.9410440645460307,8.587138306456476,1.055555939440711
a8273581425b365324c005b6486fa3d8,262.51568886768234,75.11681496019042,79.5774717384398,1.1472698228891545,4.229565422816262,1.2381705014976316,2.297396568807495,9.42975058942573,4.089486618309544,9.801833137356216,3.9849891420249266,0.9336340367087722,0.9376791270644435,1.011748097340439,0.9835615813149898,1.0819433817226143,1.3741490822806957,1.0786915121809704,3.0279856654881967,7.3884780430498,0.24381535247349145
0fa15691b7570a49f126e8dbfd492283,278.59622587413736,96.66692956541448,211.6558977184355,1.0013961624122205,1.9145482601842956,1.1593784325100782,2.4662129124061347,1.0542490478706767,2.181718411715787,5.451961382506828,2.127791643690588,0.9811839152958215,0.9606591268841289,1.1728864999624438,0.8114691650686868,0.878757025591203,0.18540211760446346,0.7625979795855721,0.4538897769577679,0.7439832072852051,2.0138108267644124
2a14c444b6381449d9e15d37603e85e1,340.6517516925568,88.71569207944555,75.2291773010627,1.627242433896867,4.928240699622927,1.4247728378202291,2.5478843421881003,8.136515925253828,4.0024053540027085,9.718136073505095,2.8147730582672814,1.0413683551335806,1.1337913195687097,1.209480243454297,1.0590241849437323,1.2090623474877205,1.3192088783395144,1.6188627175888544,0.13067481556385016,10.302092082769587,1.6562483054191157
df088b558f824309cf3e0393e2c91b86,302.5407025527237,107.9113362081821,244.03897981158156,1.2171880800247354,1.350912772804216,1.1587583077315495,2.063324401787271,8.744530156825927,2.1731816392169714,8.435024431321233,4.310554304134105,1.329614542391206,1.4132426306053318,1.514714008867083,1.3629201627439387,1.2179960283232345,8.52536355978015,5.462759705712955,5.006613560177043,22.035527519070992,1.755511425813716
4c5d3a98287f4bb81a5528338d5c4691,328.35589636548036,198.50485984594758,33.153575463737155,4.445757734662559,1.02395628171945,1.1942436159050964,4.6647331437083395,8.021703470057929,1.305673479395875,7.5157579380010855,2.238201918797409,1.045695330634861,1.1295294222698598,1.1610134372277525,1.0371330867463542,1.0618407942647647,1.4273832658715262,1.5602396460778507,0.6435553158505992,9.45687593615267,0.020453269608496548
40d5eb8b6ac4dd1d5bb7158edceeee6b,269.14165348479,96.74935410119191,210.88575692103254,1.0093771662396038,1.8699359399913282,1.1593868794419775,2.6534077724329364,1.074471567170754,2.4065121683396584,5.517189553664171,1.709801570321206,0.996497359281807,0.958469477754926,1.1163568489672537,0.7881117234622452,1.0662386257522163,0.19743398204517537,0.7927169497259152,1.3569193455710271,0.1578485149712273,0.06931806391351368
4c24008b40cf9f6fb98185fde99eb230,221.03024840604215,36.23745977047674,134.49417590615826,1.031051171384833,4.9446793578717045,1.8177381757526672,2.4235544899991313,10.122774075646788,4.1581797473894495,10.026466744543042,4.582048381195415,0.9028338574118198,0.8643988691554412,0.8152686972895579,0.9259471998406807,1.1353025922529225,2.144153564704507,2.086673051506999,6.166634228601312,5.163984549833233,0.8366954694769163
17ac166899b92a7ae1586781a577f9de,267.2874469568968,91.55460230567017,111.31134691056779,1.005612398453505,4.276718290948626,2.6796487126434627,2.3715867958869135,9.982576519369312,4.02843611122222,9.434645873120125,4.08522431644687,0.7643237848810627,0.7237484654784199,0.6544132515669701,0.7424640590604922,0.8586268945227651,5.606905377973434,4.021341602772766,8.736210038866293,1.9203065999809976,2.2374789497470555
940a8e042788cacd004cf1c21807163a,278.1908869853162,126.59251387877627,213.9355860543,1.2111776694485996,1.0635607537066527,1.7417746067693918,2.605542297624828,8.964946903931864,1.6146750444200448,7.8746226006785465,4.5774075410693005,0.7317591594529066,0.6479600942492835,0.6221463062897986,0.6989533897462179,0.7919705066267079,6.421021013677336,5.0638226375614375,9.25165644904475,3.60025522215375,2.9781054819254686
595e89de3d7f2ecb05705b51e6ff5791,185.47597164027576,296.179768924057,219.8712470519293,3.9622751108922607,1.9098409192665167,1.9583643336297998,1.2627316452010113,9.530316813516247,2.129622114320662,1.924927592359483,2.52590930889815,0.9976324468451729,1.0149279673028344,1.0778205753951133,1.0099457980961777,1.7295629861583097,0.22581117112932259,0.016121495146706914,1.9725147700461134,8.407173671667092,7.43958873509233
a48a154328b2d8cc7acdd71cc45a331c,236.33439932483884,191.2239450511165,213.64965390219982,1.0011800881599713,1.4533205748,1.1639431442706798,2.514985850404354,8.749235009114852,1.7744967063949406,6.180773846675704,4.75410739442613,0.6356303988790375,0.6063658445052768,0.5994741130188433,0.6160541293048404,0.7876952511550981,8.824240028024063,5.635958122348325,9.613832060401863,6.800998868538982,3.025608320498911
7fbeb5e93aacd21798e9c6812ff3d0c6,260.0207547664189,128.4048432030031,231.61513901901867,3.635033327491118,4.939493934406061,1.6350795847533184,2.3804255513917068,2.6523796806063027,1.0625101693466261,3.6227833526838884,1.3155431826337738,1.0173169580908894,1.060807448585162,1.1795462921731927,1.013171988847175,1.432607470536096,0.7179239522722342,0.6149580273062167,0.3475033199170495,8.53173702112645,4.1400830059566225
5ba206783359ac53e9fb1da0447167b9,266.5464486222939,117.10952045387023,71.62086670404061,1.5360466988566763,1.5692172447550208,3.7869479890629405,1.4453092465709563,6.263784539013989,3.839948428986472,8.59326555026975,1.425709578671914,0.9644983938637531,0.9010532521675307,0.7810677137846163,0.9121121204884424,0.9661084178900389,0.6025401534061725,1.5824862150270875,6.712975818137121,4.629811601870362,1.043239801221791
fda25979b058a1fc31440ec8f3bb61ff,291.16364401214844,90.98097983275534,208.23320541745738,1.0190648392261816,1.9276737385729659,1.069990208139292,2.2799280929925017,1.0459510441818027,2.1301506064775024,4.8225019102594695,2.1483823083606657,1.3281999747970696,1.3429530823805929,1.4375233122297753,1.2864140658895034,0.9110815263837361,8.489999369926739,4.495915851177343,3.7735353391337894,19.08162416561789,1.6546497068473776
0d3ab5681ecbfd1c7f19221ac2bcacbb,285.4808139436414,96.66692956541448,211.0839225433732,1.0093771662396038,1.8729661807324363,1.1593869551603324,2.4662129124061347,1.074471567170754,2.4066368783669745,5.520667949117989,1.7889615396603533,0.9854464303614741,1.0076009392356167,1.1830407801955978,0.8358440012305571,1.0383364091406562,0.07883924096314943,0.11690592523223298,0.291680827546362,1.6850965726083829,0.24070656510382094
4077e6813ef0e877333935fecf3955c0,247.26735799025428,99.51641224459797,241.11279413362251,1.0457554056781106,1.4132339129110956,1.140417883776191,2.8745694455195516,1.7578366065591782,2.1848709069827565,6.118014823807904,1.3704458051104356,1.0911329184079928,1.0983542055321944,1.2010500216421294,0.9775082129063667,1.1553357552415795,2.563322960199818,1.1314196084208312,0.003993264502726223,7.154757255072073,1.0592861693508828
28370532f0d7a7563e5c917e57b5d553,247.13124410024182,118.92511434784558,298.6271077675977,1.0070996302368607,1.163851262990078,1.1327178756024154,2.3820534909621776,1.3935752159104966,2.083647278642945,6.276951763273772,1.1547121735899983,1.0499590884139536,1.038506978014529,1.1967747367751742,0.879405911884743,1.1404425357950692,1.5339772103488385,0.30821152702240806,0.07228854991734546,3.367023624893553,0.8938059532785456
0e4b73f80c37bb73a0cd1ea5322cb826,283.13814452230315,91.2886216550482,216.5787817670179,1.0228526163758112,1.8481398095772332,1.170384164334989,2.8388172768759037,6.884251895698229,1.3680686777692261,10.365588734542992,4.911631126960588,1.0299321206789303,1.0338935649944985,1.2113502273894823,0.8854192685256324,1.067301346729472,1.0333030169732553,0.24475330116228977,0.16054676341025953,3.5991995569742214,0.08112607477191139
9473df9593daa0079f463e73adea210c,280.9684878331494,83.05974894218033,222.60181494323353,1.001455314571305,1.522108424372674,1.5207202842569296,2.464105124630653,8.65779888072864,2.1738388398609745,8.61261443637008,4.485401984957193,0.6557410584743052,0.6158887045174157,0.6659494224316238,0.6480082030654155,1.1553046594996876,8.32147353814237,5.504969676514227,8.551926159239237,5.5672508468951545,1.05894066110764
af6cd315a8f7310e6e64cc54f6e71af4,288.2924401298985,104.52328843503606,202.26368822976823,1.2250181373306195,2.0645303220649582,1.6811570934778417,2.4405248210299795,1.5799188475694814,2.257679112437686,4.694814412378256,1.7082157329127408,0.8112410058631503,0.6809799208496717,0.5740474031372922,0.6842849777594688,0.9884143623521626,4.433974853421244,4.609629699454309,10.020009534548048,4.166603175310084,0.7953959738648604
cd1390ebb24b4e1d539ddba8903c8dc6,270.61726852787547,202.14262663135452,33.29282655584349,4.355035410774059,3.745743283354802,1.0841048365299035,1.7135494770792912,1.1679939124342194,3.584242701252294,5.679314046140065,1.8748046951914565,1.1039314689395245,1.244275568873166,1.3301335429212156,1.207660312152923,0.8517510014694981,2.8832867234881125,3.1385910436473994,2.0580438166328356,16.04093869316305,2.3138777614500214
e583c2faaf823fed21f52fafda27a565,265.3640313352115,86.67212822137348,214.5393236023328,1.090499594234337,1.9145482601842956,1.1571662366549131,2.876417223197295,1.4617943107504714,2.1363899965965754,4.957651467349276,1.6362183225948108,1.184074264431409,1.2212248946839315,1.2661569966856363,1.008503951719722,1.2091422446869422,4.886856610785226,2.8215253739192776,1.036054260153934,8.351503927402396,1.657136052077135
0b0c7b2fdbdedc181377cfee97884e88,245.57613401503886,69.75693074514547,213.99612290553642,3.6807499407928708,4.879321964296775,1.7733352129433078,3.4562841524407375,1.1140472802862702,2.0756302425234603,5.267353464242354,1.1124200369575226,0.9884351810548481,1.0361529389577182,1.0146034111999953,0.9408065623318155,1.3170614838695145,0.004120473628799193,0.27583134742390925,2.9823736230032702,5.737705109336504,2.856238709661272
5098eda3ec3c1c7e83dba7f6b09b3bbf,265.3640313352115,100.16255179150222,214.5393236023328,1.0093771662396038,1.8036630847462123,1.1571662366549131,2.876417223197295,1.0700397141816866,2.1363899965965754,5.6970068086819055,1.4529768532358194,0.9642163625094509,0.9054788869497054,1.0638730414527358,0.7358881296937162,1.0533455864924177,0.6095909372637293,1.5216109085322511,2.1953188266336148,2.174203486729105,0.07393792786202595
7df26fe40ea6cad70a1359b44fe0cb24,226.24188446096466,49.01444293503538,39.69399271487432,1.0109460233640228,2.8516516951489166,2.200798058067967,2.82754956009336,9.195882276898015,2.6038169900535593,2.720151555165866,4.018582312792553,0.8160595566479507,0.7574940537876109,0.6596547709036641,0.8038684972042515,0.8709675322749898,4.313511083801233,3.557165697556934,8.652479698024536,0.450521127577276,2.100360752500114
4d06fa5f6f6b7b9b1dde585e69e229a8,267.37096299146015,97.40353580862482,207.74332897817473,1.0058980837892693,2.1446423938113313,1.1543878085260884,2.6547165365283627,1.1417280096956686,2.486252651350095,4.6785350369699,1.7249399617978045,1.0200554463482108,0.992639686146867,1.1347991730781402,0.815751096949214,1.1915269753402626,0.7863861587052684,0.3227003281036171,1.0623135291031929,0.9093087625179143,1.4614108371140289
d9fd7fa027194ece2dd9e24e0ee9144f,296.41462522830005,96.66692956541448,232.64363804689643,1.0018090400002355,1.7989424049791414,1.098878208355961,2.6397399051762775,1.0091287039222265,2.4067883905692837,5.669074534229852,1.4818848438831735,1.1581236126932024,1.1600826071379753,1.3144846624376274,1.0399296115221768,1.1304309279791178,4.23809031733006,1.980503536973525,1.8080617002815873,9.564849865721111,0.7825658664346419
4863258ef373f9c22eccb5896114b754,250.80112113866852,101.64621901404581,238.3073282178714,1.0068094847151465,1.522108424372674,1.1606362107773873,2.9439947772229154,1.1770143369703556,2.36251386480522,5.701408384247735,4.764916718151385,0.9690798096211991,0.9312957478244198,1.0398932116111577,0.7581746625069674,0.8372595309625984,0.4880047594700232,1.1664959033779942,2.5783832010997183,1.3137195943255833,2.474894100415574
8b514aa425bd0a0001bd780386b53e73,291.80517212232667,129.2585458192384,214.21527760024696,1.0000036140215174,1.768044958869899,1.154851227337423,3.083162971450586,1.391770426414057,2.5636554873230915,4.565516361932129,1.048540013686658,0.7581721119114362,0.724432843873643,0.8443148995534245,0.6713242709557486,1.2223132836660322,5.760697202214096,4.011927869688542,5.7026373873254865,4.667016565415111,1.8034809296225796
c957c2f3da4321e7a6cfef52482abe0f,261.59461580968167,103.43455644739397,265.90789581555384,1.43048233942332,1.499242991473223,1.1593870631263585,2.4759416440278206,1.1360439007503598,1.9293183858427234,5.520651858949344,1.7876490806616587,1.305717678588182,1.3616733719155372,1.403938708583341,1.2593019299171804,0.9840457414668635,7.9279419647045515,4.753416394986756,3.2370400732163094,18.034823548925882,0.8439362059237393
2e4fc2ba06c0b9f3f4d7c2c4f15ea1a9,268.1212076256431,86.67212822137348,214.6105551683133,1.0093771662396038,1.6175652455008371,1.1572739876712639,2.4623245923832653,1.007684906222157,2.1363899965965754,5.644200593002314,1.5157295670587683,1.036269912069601,1.0260925878963547,1.206907980771833,0.8705464308706382,1.1090257763255547,1.1917478017400256,0.13744962718507167,0.08958435737752393,3.0249587208740616,0.5447308480617179
8d6ada152124d1f257138b651157cf3a,260.6359010891905,54.177957782475886,104.23319587308609,3.678866573491607,3.6010194257443957,1.832493452310708,1.6095078253569648,6.189951212538558,1.5555414231895281,5.1263294183927215,4.124386863332539,0.9976327101878698,1.0143757822177841,1.0825582749983205,1.0113986542574545,1.063597441240706,0.22581775469674437,0.02371688833859526,1.8968326677584595,8.46326850414882,0.03997156934117828
86b632a47f08966bc825b37c6d435ce7,326.2910325512105,103.81646372809807,142.8917657079442,1.6419420371719666,1.3496230873315063,2.896694688680664,1.7517883733283017,5.8316306678105,4.276270864474318,8.226350687492458,1.7458740646455613,0.9729845816738925,0.8908492133734143,0.7838105553387235,0.9073783895541832,0.9941926192140932,0.39038545815268944,1.7228443827590885,6.669160457847869,4.447042067729079,0.7311931198434096
e1571c8a6030f711af4044b5c0bcbf72,260.3635094734398,147.1666196854214,130.05117189183832,1.1748744806406028,4.883283367866833,1.9449886227223558,3.4080348876853983,1.2604188160029228,3.8333756261390155,8.625259107990141,1.0973296291156136,0.8278297954547447,0.768203562458332,0.6867195494574295,0.8241703666216018,0.6996398196312744,4.0192551136313845,3.409854711714828,8.220134992692818,1.234377089637135,4.004002004096952
0bb53ddd678b5af95405f2ad088e5fee,326.0108309245559,106.29884071970449,213.43558989825829,1.045590255740796,1.5163867822070385,1.371366378494966,3.311339057507234,9.156395115876261,1.361419674396706,6.596112621522068,4.787544784246265,0.6480936923085856,0.6273429785853544,0.6800047780652106,0.6569474696901423,0.9755580528302533,8.51265769228536,5.347414324823186,8.32739971141836,5.222105417369025,0.9382438574416304
c1cf51c4f75a55dcf0247d9cfbfa2746,232.59677861694524,112.17965730234816,244.9330778291502,1.001141130225677,1.541711289875902,1.0336009439228866,2.428561351876645,2.8743689845736635,1.5953445719140065,6.4191227746773105,1.406495154332192,1.285685678327134,1.310387153874476,1.3785669628072348,1.2109923570029761,1.0873489966201262,7.427141958178349,4.047966353156479,2.8317406199238775,16.169589073473983,0.3038777402236237
cd9b956127740eb7ddf57a3b0b172f74,249.96786208243572,93.58986982410578,260.08922031270066,1.0035648378775741,1.522108424372674,1.1585863548473458,2.475065895367088,1.1381578103247623,2.178253429366346,9.229848783235983,4.773632488574007,1.0720749894912467,1.0328057937404151,1.2128024913521513,0.8723934548185655,0.8511400276352448,2.0868747372811662,0.22979083549401846,0.18374586824522862,3.096272386817198,2.320666359608392
2266af18bda3b3637a36c255f761c0d7,338.09166133482745,145.10770277523247,239.14088675910222,1.9145410294979386,3.1441704226497844,4.595231730718407,1.0125309295839315,7.774242268720446,3.9253019599115606,5.930661758816897,2.675665144081488,0.9971547907245545,0.9921217434716444,0.9348777830441035,0.9939802967822372,1.0574262053399588,0.21386976811386127,0.32982471153171405,4.255945957761925,7.790745049507228,0.02859771844490291
11b4603b6a2ba3dd913c5bd8395c0c7b,246.6276305814023,116.06117704330835,224.17143581996393,3.616737933808415,4.895579283980248,1.5618477235208803,2.8915936368082087,1.9636392057460803,1.9401546826308484,5.359623001235705,1.0182320987413331,1.0358997314022083,1.1010897559635149,1.1626722610420008,1.0345153859878102,1.2612969573517154,1.1824932850552055,1.1690475373248264,0.6170565328753866,9.355806408795761,2.236632859463504
cdc81f4fbb9e9eef9cd4b4d20bdc9457,302.85783388105045,51.18902860641559,211.89036262060742,2.9785097759766708,4.203891857028378,2.0612236393073045,1.3284673232838444,6.435397990219374,1.211982649570557,4.586506555166818,3.933660632907347,0.9976323876280833,1.035820174918027,1.1268462121055243,1.0342357269988103,1.0569503158448241,0.22580969070208068,0.2712541254199025,1.1893576340970569,9.345008764432828,0.03388537950195472
ee7a279c0af7c05f73f74146629db253,294.2545300652627,85.66140242623281,203.93093650855172,1.0000623727057312,1.9145482601842956,1.319961691400878,2.8628587052240424,1.391770426414057,2.838921831149545,6.029721766726578,1.1612737463498433,0.71221267033365,0.6845593827323279,0.7582734058604298,0.674790184159997,1.2505607448290335,6.909683241658751,4.560393635043633,7.077102142804636,4.533197522780038,2.1173416092114823
70373df8c0c43a0c3ca21a3fb6417070,268.2167336619834,76.46389675350136,249.16847305690675,1.000516713906973,1.424907392331831,1.1558973419522391,2.6550800572371993,6.528224745031282,1.2809698011902126,9.897259871335253,4.820474618801002,1.0896630086046815,1.1186873986890382,1.3350856147898815,1.0173819060219862,1.0467002966744756,2.5265752151170355,1.4111058966855325,2.1371503960044964,8.694282085790972,0.14777448139471597
81d14bfaa0f47485d164eee60ec245d0,247.3318657423311,156.50303034770275,109.0448687508196,1.0008068241120804,1.6486621809070254,2.039102660291312,2.5481960088654088,9.898308945865537,3.693771526631097,8.989315029822048,1.7231809286261153,0.641263375962149,0.6045126879453547,0.600234069255533,0.6173580680843426,0.9043644220768152,8.683415600946276,5.661448583970361,9.601692184416406,6.750653741917276,1.7292841991464982
3b9d414bc1b0d3b460de0415246d18c9,265.51387782663346,88.54225035824182,233.90357450202566,1.0058980837892693,1.9479611301545565,1.1571932114504528,2.4656223633855907,1.1360439007503598,2.3996399305009035,5.520651858949344,1.7876490806616587,1.104307060488114,1.09538105428226,1.2607254548475337,0.91407659614133,1.1221398495367645,2.8926765122028493,1.0905234426720765,0.9492884160947874,4.7056600826768324,0.690442772630716
11735ea9bc7fedb10b4a8c694b573817,265.3640313352115,86.92480088518634,214.5393236023328,1.1816164874424404,1.9145482601842956,1.1571662366549131,2.876417223197295,1.0700397141816866,2.1363899965965754,5.423491051686576,1.6328564157055738,1.2422243803382647,1.2812480399136472,1.3165371682323193,1.1150520777998674,1.1131154981478353,6.340609508456615,3.647153231274377,1.840849332784652,12.465331189184068,0.5901722016426136
03ce4ef02a5c6431dda4283e784f6ae6,304.2392445177648,99.79284460009872,190.66481020776223,1.000648965150979,1.5444395722780297,1.655027610535959,2.294712023714808,1.1164737767067239,2.090367713529135,9.360589264653022,4.235615401403823,0.6197983389209242,0.5353549386939684,0.5150192103172913,0.5324398349348329,0.46609516057400135,9.220041526976896,6.612724364594657,10.962951911864357,10.029350002516104,6.598942660288874
a22829cebd859edff4e54d4444905c79,285.4808139436414,96.74935410119191,210.3267994974843,1.0320185536046724,1.9579972393217475,1.1593868794419775,2.5917593963270287,1.6322173517741672,2.4065121683396584,5.524686393001302,1.709177795284607,1.0687565313966432,1.0888065629900618,1.2099499337551034,0.914186301545392,1.124119049647444,2.0039132849160786,1.0000902749664626,0.13817785551283335,4.709895812563399,0.7124338849715997
be55036097df96048510bc41e5219676,263.0330251186857,93.64062181260091,55.62590124996846,1.439584927488682,4.754291220971838,1.128225034921883,2.8554039255381607,9.76366893163124,2.9256028786966413,9.320126535422148,4.341704478020339,1.1138076175761409,1.1966032001395137,1.2956503385820788,1.1337304404526474,1.0668915077799161,3.1301904394035214,2.482850070694824,1.5071939070619609,13.186503492380208,0.07657230866573439
3266b34c5b6426a9b4308cdae7bdb49b,285.4808139436414,100.30495883529932,216.03931883333243,1.2882270300178968,2.0830349506843806,1.1593784325100782,2.4662129124061347,1.0133833103001388,2.8002841928122653,5.517189553664171,2.152668156633324,1.311911308295716,1.4019865503162405,1.4347759458916927,1.3041330571194485,0.9827986353453804,8.082782707392896,5.307930540801108,3.7296476979503614,19.765755101137007,0.8577929406068855
6f9cb5b65294aeaecc6b642a1ee7d52e,293.67033918433367,103.15480122495708,203.93093650855172,1.0000826617056993,2.060097431547998,1.0870712868033439,2.4572894209786558,1.145152639926197,2.299550046096986,6.915741691503195,1.2706696465341296,1.1749030757480212,1.1783241567824794,1.3214803457460635,1.066664811500705,0.9745389876510925,4.657576893700529,2.231418937860789,1.9198138298093212,10.597096969139185,0.9495668038767509
e976d7661d98235e4447e08a362d175e,242.68529973813594,131.31669059099747,238.21198089768586,3.659843601523494,4.879321964296775,1.6998045107789643,3.8772757283332044,1.405719290680489,1.9212415683622384,5.502693922570835,1.056940529146983,0.9880253566246163,1.0328104627368109,1.033900939279252,0.961057960209532,1.0923416032058162,0.014366084384592748,0.22985505827800373,2.674106401289905,6.519612363302395,0.3593511467312904
a53d18fd53167dd57cfa1c913870722b,267.02779500788455,135.06796867661754,184.06418723105142,1.2111776694485996,1.4533205748,1.059227386219807,2.605542297624828,9.418856382371636,1.8123621682568756,7.5300509999,4.85105213299459,1.329264835206135,1.348641312121038,1.3874424665098084,1.2760477835260209,1.1393300251785448,8.516620880153372,4.5741583510459165,2.9735218292301653,18.68138160332127,0.8814447242060524
1b432448a3fdfdc3c694f4e4631c82bb,256.1483188711412,127.71132908439729,258.5961333585557,3.3505026808166063,4.995040222105734,1.9645809310914837,2.2197314615416754,2.098868696661675,1.7628347812049392,9.620584827831042,1.4749209893068556,0.9943421380453884,1.0191699033738875,1.0227594546105947,0.9628995562644355,0.8412349427686208,0.1435534511347092,0.042227006518396996,2.852085389607114,6.590716458086311,2.430722858126437
2145cf1f65bb98615079f3e869fce0c2,262.51568886768234,85.22363657044734,79.5774717384398,1.0257434820195195,1.6162568734861622,1.2381705014976316,2.2371445968285673,9.307130280555796,3.9947265779383647,9.684095021829686,3.943059626961941,0.7041367182804434,0.6236909411980384,0.6060695469341355,0.6561605887069822,0.8328259558081759,7.111582042988915,5.397648676780765,9.508473691147994,5.2524869225103386,2.5241560465758246
4ba88b316465708b2a9f33c826f2bf47,283.13814452230315,96.67684099470492,232.1962312559167,1.0023415123973962,1.916588075138251,1.170384164334989,2.8388172768759037,6.754818456343157,2.174240056598707,5.8117944427212995,4.911631126960588,0.9735798715280563,0.9923848445948491,1.1894277058818803,0.8678433843104202,1.1598425698498533,0.3755032117985946,0.32620571396356124,0.1896532606728393,2.9205939888193115,1.1093618872205921
7beb92e4ce1c5b57bb642074f97201ed,283.13814452230315,123.6916460943614,270.3029784897839,1.0031444479350877,1.6850310183897828,1.172256988766749,2.9963610607910045,9.28096092918964,1.5675962186373118,9.410869752665642,4.862483323952287,0.8746995700282276,0.8858396330355608,1.0763296532659279,0.7797463381978568,1.1594752958295573,2.8475107492943104,1.7917519527433179,1.9963314174771907,0.48083636301711374,1.1052810647728586
0638548e169eff73398e024170b9452b,282.19647666219,98.78924351809461,233.90357450202566,1.0058980837892693,2.0786830051635254,1.1593870631263585,2.6563015641058216,1.1600924677520346,2.5899482160444114,5.520651858949344,1.835901211966387,1.0243314106216672,1.0547419772260622,1.1822071893639698,0.8527402324291486,1.1081032724340227,0.8932852655416795,0.5315265092993428,0.3049969750164567,2.3374607115501402,0.5344808048224743
