pregid,postgid,frequency_train,dt_train,path,epsp_before,epsp_after,epsp_ratio,risetime
9782,152846,50.0,50,/gpfs/bbp.cscs.ch/project/proj32/glusynapse_20190926_release/testing/sjostrom_hausser_2006/simulations/L23PC_L5TTPC/9782-152846/50Hz_50ms/simulation.batch,0.7134441401125166,0.5544048023476956,0.7770822846204344,1.375
12597,144926,50.0,50,/gpfs/bbp.cscs.ch/project/proj32/glusynapse_20190926_release/testing/sjostrom_hausser_2006/simulations/L23PC_L5TTPC/12597-144926/50Hz_50ms/simulation.batch,1.4041341993334833,2.3226585837389195,1.6541571203389553,1.2750000000000001
26591,147705,50.0,50,/gpfs/bbp.cscs.ch/project/proj32/glusynapse_20190926_release/testing/sjostrom_hausser_2006/simulations/L23PC_L5TTPC/26591-147705/50Hz_50ms/simulation.batch,2.478934575694144,1.2476615485995461,0.5033055574894225,2.025
24944,161535,50.0,50,/gpfs/bbp.cscs.ch/project/proj32/glusynapse_20190926_release/testing/sjostrom_hausser_2006/simulations/L23PC_L5TTPC/24944-161535/50Hz_50ms/simulation.batch,1.015734559855197,0.7454176068472701,0.7338704778869951,1.625
123432,156833,50.0,50,/gpfs/bbp.cscs.ch/project/proj32/glusynapse_20190926_release/testing/sjostrom_hausser_2006/simulations/L23PC_L5TTPC/123432-156833/50Hz_50ms/simulation.batch,1.261791957093792,1.559118278982354,1.2356381495515119,1.225
25022,160577,50.0,50,/gpfs/bbp.cscs.ch/project/proj32/glusynapse_20190926_release/testing/sjostrom_hausser_2006/simulations/L23PC_L5TTPC/25022-160577/50Hz_50ms/simulation.batch,1.0024762956064623,0.825399088484703,0.823360205225966,1.1500000000000001
7007,152202,50.0,50,/gpfs/bbp.cscs.ch/project/proj32/glusynapse_20190926_release/testing/sjostrom_hausser_2006/simulations/L23PC_L5TTPC/7007-152202/50Hz_50ms/simulation.batch,0.8805666969836575,1.6532843234880823,1.8775231100055623,1.8
12118,136484,50.0,50,/gpfs/bbp.cscs.ch/project/proj32/glusynapse_20190926_release/testing/sjostrom_hausser_2006/simulations/L23PC_L5TTPC/12118-136484/50Hz_50ms/simulation.batch,0.08352244262475542,0.05369475513127355,0.6428781707511848,5.325
1030,160686,50.0,50,/gpfs/bbp.cscs.ch/project/proj32/glusynapse_20190926_release/testing/sjostrom_hausser_2006/simulations/L23PC_L5TTPC/1030-160686/50Hz_50ms/simulation.batch,0.765982799868375,0.49281676670892904,0.643378371934218,1.35
14453,154580,50.0,50,/gpfs/bbp.cscs.ch/project/proj32/glusynapse_20190926_release/testing/sjostrom_hausser_2006/simulations/L23PC_L5TTPC/14453-154580/50Hz_50ms/simulation.batch,0.4591734434692697,0.4259836194111048,0.9277183283784874,4.425
