connection_type,cell_pair,protocol_id,param_hash,actual_epsp_ratio,expected_epsp_ratio,difference_in_percentage,initial_rho,final_rho,expected_epsp_before,expected_epsp_after,actual_epsp_before,actual_epsp_after
L5TTPC_L5TTPC,205559-199162,mrk97_08,484b1f513314,0.9991607231427502,1.0,-0.08392768572498266,"[1, 1, 0, 1, 0, 0, 1, 1]","[1, 1, 0, 1, 0, 0, 1, 1]",1.9179159710490084,1.9179159710490084,1.9043271501785537,1.9027288924727763
L5TTPC_L5TTPC,205559-199162,mrk97_01,9e09c3d62d71,1.0099411757354595,1.0,0.9941175735459495,"[1, 1, 0, 1, 0, 0, 1, 1]","[1, 1, 0, 1, 0, 0, 1, 1]",1.9179159710490084,1.9179159710490084,1.9017273263915402,1.920632731944124
L5TTPC_L5TTPC,205559-199162,mrk97_02,9e09c3d62d71,1.7650565102808082,1.531330622638217,15.262927821551822,"[1, 1, 0, 1, 0, 0, 1, 1]","[1, 1, 0, 1, 1, 0, 1, 1]",1.9179159710490084,2.9369634581142585,1.8781595121084902,3.315057674192917
L5TTPC_L5TTPC,205559-199162,mrk97_07,9e09c3d62d71,1.0461926402676445,1.0,4.619264026764447,"[1, 1, 0, 1, 0, 0, 1, 1]","[1, 1, 0, 1, 0, 0, 1, 1]",1.9179159710490084,1.9179159710490084,1.854906170452294,1.9405891839142309
L5TTPC_L5TTPC,205559-199162,mrk97_08,9e09c3d62d71,1.6468451048426245,1.531330622638217,7.543405747701694,"[1, 1, 0, 1, 0, 0, 1, 1]","[1, 1, 0, 1, 1, 0, 1, 1]",1.9179159710490084,2.9369634581142585,1.9043271501785537,3.1361318452904565
L5TTPC_L5TTPC,205559-199162,mrk97_01,4490730d094b,1.0169543989885597,1.0,1.695439898855966,"[1, 1, 0, 1, 0, 0, 1, 1]","[1, 1, 0, 1, 0, 0, 1, 1]",1.9179159710490084,1.9179159710490084,1.9017273263915402,1.933969970250629
L5TTPC_L5TTPC,205559-199162,mrk97_07,4490730d094b,1.0474774231834234,1.0,4.747742318342341,"[1, 1, 0, 1, 0, 0, 1, 1]","[1, 1, 0, 1, 0, 0, 1, 1]",1.9179159710490084,1.9179159710490084,1.854906170452294,1.9429723356724007
L5TTPC_L5TTPC,205559-199162,mrk97_01,b543c5342bb0,1.0169543989885597,1.0,1.695439898855966,"[1, 1, 0, 1, 0, 0, 1, 1]","[1, 1, 0, 1, 0, 0, 1, 1]",1.9179159710490084,1.9179159710490084,1.9017273263915402,1.933969970250629
L5TTPC_L5TTPC,205559-199162,mrk97_02,b543c5342bb0,1.0329462525857271,1.0,3.2946252585727143,"[1, 1, 0, 1, 0, 0, 1, 1]","[1, 1, 0, 1, 0, 0, 1, 1]",1.9179159710490084,1.9179159710490084,1.8781595121084902,1.9400378297907024
L5TTPC_L5TTPC,205559-199162,mrk97_07,b543c5342bb0,1.0462015798966502,1.0,4.620157989665019,"[1, 1, 0, 1, 0, 0, 1, 1]","[1, 1, 0, 1, 0, 0, 1, 1]",1.9179159710490084,1.9179159710490084,1.854906170452294,1.9406057660872351
L5TTPC_L5TTPC,205559-199162,mrk97_08,b543c5342bb0,0.9991607231427502,1.0,-0.08392768572498266,"[1, 1, 0, 1, 0, 0, 1, 1]","[1, 1, 0, 1, 0, 0, 1, 1]",1.9179159710490084,1.9179159710490084,1.9043271501785537,1.9027288924727763
L5TTPC_L5TTPC,205559-199162,mrk97_01,a3541066bb26,1.0169573850542466,1.0,1.6957385054246599,"[1, 1, 0, 1, 0, 0, 1, 1]","[1, 1, 0, 1, 0, 0, 1, 1]",1.9179159710490084,1.9179159710490084,1.9017273263915402,1.9339756489333444
L5TTPC_L5TTPC,205559-199162,mrk97_02,a3541066bb26,1.032947639991628,1.0,3.2947639991627975,"[1, 1, 0, 1, 0, 0, 1, 1]","[1, 1, 0, 1, 0, 0, 1, 1]",1.9179159710490084,1.9179159710490084,1.8781595121084902,1.9400404355602925
L5TTPC_L5TTPC,205559-199162,mrk97_07,a3541066bb26,1.046201844019129,1.0,4.620184401912897,"[1, 1, 0, 1, 0, 0, 1, 1]","[1, 1, 0, 1, 0, 0, 1, 1]",1.9179159710490084,1.9179159710490084,1.854906170452294,1.9406062560096506
L5TTPC_L5TTPC,205559-199162,mrk97_08,a3541066bb26,0.9991598902119444,1.0,-0.08401097880555985,"[1, 1, 0, 1, 0, 0, 1, 1]","[1, 1, 0, 1, 0, 0, 1, 1]",1.9179159710490084,1.9179159710490084,1.9043271501785537,1.9027273063000287
L5TTPC_L5TTPC,205559-199162,mrk97_01,82368ec8fda1,1.0169543989885597,1.0,1.695439898855966,"[1, 1, 0, 1, 0, 0, 1, 1]","[1, 1, 0, 1, 0, 0, 1, 1]",1.9179159710490084,1.9179159710490084,1.9017273263915402,1.933969970250629
L5TTPC_L5TTPC,205559-199162,mrk97_02,82368ec8fda1,1.0329492705877417,1.0,3.2949270587741664,"[1, 1, 0, 1, 0, 0, 1, 1]","[1, 1, 0, 1, 0, 0, 1, 1]",1.9179159710490084,1.9179159710490084,1.8781595121084902,1.9400434980798935
L5TTPC_L5TTPC,205559-199162,mrk97_07,82368ec8fda1,1.0462015798966502,1.0,4.620157989665019,"[1, 1, 0, 1, 0, 0, 1, 1]","[1, 1, 0, 1, 0, 0, 1, 1]",1.9179159710490084,1.9179159710490084,1.854906170452294,1.9406057660872351
L5TTPC_L5TTPC,205559-199162,mrk97_08,82368ec8fda1,0.9991607231427502,1.0,-0.08392768572498266,"[1, 1, 0, 1, 0, 0, 1, 1]","[1, 1, 0, 1, 0, 0, 1, 1]",1.9179159710490084,1.9179159710490084,1.9043271501785537,1.9027288924727763
L5TTPC_L5TTPC,205559-199162,mrk97_01,bb3ce68077f6,1.0169543989885597,1.0,1.695439898855966,"[1, 1, 0, 1, 0, 0, 1, 1]","[1, 1, 0, 1, 0, 0, 1, 1]",1.9179159710490084,1.9179159710490084,1.9017273263915402,1.933969970250629
L5TTPC_L5TTPC,205559-199162,mrk97_02,bb3ce68077f6,1.0329492705877417,1.0,3.2949270587741664,"[1, 1, 0, 1, 0, 0, 1, 1]","[1, 1, 0, 1, 0, 0, 1, 1]",1.9179159710490084,1.9179159710490084,1.8781595121084902,1.9400434980798935
L5TTPC_L5TTPC,205559-199162,mrk97_07,bb3ce68077f6,1.0462015798966502,1.0,4.620157989665019,"[1, 1, 0, 1, 0, 0, 1, 1]","[1, 1, 0, 1, 0, 0, 1, 1]",1.9179159710490084,1.9179159710490084,1.854906170452294,1.9406057660872351
L5TTPC_L5TTPC,205559-199162,mrk97_08,bb3ce68077f6,0.9991607231427502,1.0,-0.08392768572498266,"[1, 1, 0, 1, 0, 0, 1, 1]","[1, 1, 0, 1, 0, 0, 1, 1]",1.9179159710490084,1.9179159710490084,1.9043271501785537,1.9027288924727763
L5TTPC_L5TTPC,205559-199162,mrk97_01,f450d885b67e,1.0169543989885597,1.0,1.695439898855966,"[1, 1, 0, 1, 0, 0, 1, 1]","[1, 1, 0, 1, 0, 0, 1, 1]",1.9179159710490084,1.9179159710490084,1.9017273263915402,1.933969970250629
L5TTPC_L5TTPC,205559-199162,mrk97_07,f450d885b67e,1.0474734805349035,1.0,4.747348053490352,"[1, 1, 0, 1, 0, 0, 1, 1]","[1, 1, 0, 1, 0, 0, 1, 1]",1.9179159710490084,1.9179159710490084,1.854906170452294,1.9429650224293336
L5TTPC_L5TTPC,205559-199162,mrk97_01,e16cea655270,1.0099398412033467,1.0,0.9939841203346678,"[1, 1, 0, 1, 0, 0, 1, 1]","[1, 1, 0, 1, 0, 0, 1, 1]",1.9179159710490084,1.9179159710490084,1.9017273263915402,1.9206301940279373
L5TTPC_L5TTPC,205559-199162,mrk97_02,e16cea655270,1.7650569963391207,1.531330622638217,15.262959562464287,"[1, 1, 0, 1, 0, 0, 1, 1]","[1, 1, 0, 1, 1, 0, 1, 1]",1.9179159710490084,2.9369634581142585,1.8781595121084902,3.31505858708796
L5TTPC_L5TTPC,205559-199162,mrk97_07,e16cea655270,1.046199967987098,1.0,4.619996798709791,"[1, 1, 0, 1, 0, 0, 1, 1]","[1, 1, 0, 1, 0, 0, 1, 1]",1.9179159710490084,1.9179159710490084,1.854906170452294,1.9406027761462605
