pregid,postgid,frequency_train,dt_train,path,epsp_before,epsp_after,epsp_ratio,epsp_before_std,epsp_after_std,N,apical_ratio,Use_before_mean,Use_before_std,Dep_mean,Dep_std,Fac_mean,Fac_std,gmax_AMPA_before_mean,gmax_AMPA_before_std,spine_volume_mean,spine_volume_std,Nrrp_mean,Nrrp_std,Cpre_mean,Cpre_std,Cpost_mean,Cpost_std,risetime
156485,140056,100.0,25,/gpfs/bbp.cscs.ch/project/proj32/glusynapse_20190926_release/testing/sjostrom_2001/simulations/L5TTPC_L5TTPC/156485-140056/100Hz_25ms/simulation.batch,,,,,,,,,,,,,,,,,,,,,,,,
152287,160860,100.0,25,/gpfs/bbp.cscs.ch/project/proj32/glusynapse_20190926_release/testing/sjostrom_2001/simulations/L5TTPC_L5TTPC/152287-160860/100Hz_25ms/simulation.batch,,,,,,,,,,,,,,,,,,,,,,,,
140993,155387,100.0,25,/gpfs/bbp.cscs.ch/project/proj32/glusynapse_20190926_release/testing/sjostrom_2001/simulations/L5TTPC_L5TTPC/140993-155387/100Hz_25ms/simulation.batch,,,,,,,,,,,,,,,,,,,,,,,,
139649,161360,100.0,25,/gpfs/bbp.cscs.ch/project/proj32/glusynapse_20190926_release/testing/sjostrom_2001/simulations/L5TTPC_L5TTPC/139649-161360/100Hz_25ms/simulation.batch,,,,,,,,,,,,,,,,,,,,,,,,
146852,149441,100.0,25,/gpfs/bbp.cscs.ch/project/proj32/glusynapse_20190926_release/testing/sjostrom_2001/simulations/L5TTPC_L5TTPC/146852-149441/100Hz_25ms/simulation.batch,,,,,,,,,,,,,,,,,,,,,,,,
138584,150229,100.0,25,/gpfs/bbp.cscs.ch/project/proj32/glusynapse_20190926_release/testing/sjostrom_2001/simulations/L5TTPC_L5TTPC/138584-150229/100Hz_25ms/simulation.batch,,,,,,,,,,,,,,,,,,,,,,,,
155504,158854,100.0,25,/gpfs/bbp.cscs.ch/project/proj32/glusynapse_20190926_release/testing/sjostrom_2001/simulations/L5TTPC_L5TTPC/155504-158854/100Hz_25ms/simulation.batch,,,,,,,,,,,,,,,,,,,,,,,,
150325,149166,100.0,25,/gpfs/bbp.cscs.ch/project/proj32/glusynapse_20190926_release/testing/sjostrom_2001/simulations/L5TTPC_L5TTPC/150325-149166/100Hz_25ms/simulation.batch,,,,,,,,,,,,,,,,,,,,,,,,
151443,137576,100.0,25,/gpfs/bbp.cscs.ch/project/proj32/glusynapse_20190926_release/testing/sjostrom_2001/simulations/L5TTPC_L5TTPC/151443-137576/100Hz_25ms/simulation.batch,,,,,,,,,,,,,,,,,,,,,,,,
138861,151715,100.0,25,/gpfs/bbp.cscs.ch/project/proj32/glusynapse_20190926_release/testing/sjostrom_2001/simulations/L5TTPC_L5TTPC/138861-151715/100Hz_25ms/simulation.batch,,,,,,,,,,,,,,,,,,,,,,,,
144555,140379,100.0,25,/gpfs/bbp.cscs.ch/project/proj32/glusynapse_20190926_release/testing/sjostrom_2001/simulations/L5TTPC_L5TTPC/144555-140379/100Hz_25ms/simulation.batch,,,,,,,,,,,,,,,,,,,,,,,,
157509,156679,100.0,25,/gpfs/bbp.cscs.ch/project/proj32/glusynapse_20190926_release/testing/sjostrom_2001/simulations/L5TTPC_L5TTPC/157509-156679/100Hz_25ms/simulation.batch,,,,,,,,,,,,,,,,,,,,,,,,
138216,159853,100.0,25,/gpfs/bbp.cscs.ch/project/proj32/glusynapse_20190926_release/testing/sjostrom_2001/simulations/L5TTPC_L5TTPC/138216-159853/100Hz_25ms/simulation.batch,,,,,,,,,,,,,,,,,,,,,,,,
144486,161496,100.0,25,/gpfs/bbp.cscs.ch/project/proj32/glusynapse_20190926_release/testing/sjostrom_2001/simulations/L5TTPC_L5TTPC/144486-161496/100Hz_25ms/simulation.batch,,,,,,,,,,,,,,,,,,,,,,,,
152218,151165,100.0,25,/gpfs/bbp.cscs.ch/project/proj32/glusynapse_20190926_release/testing/sjostrom_2001/simulations/L5TTPC_L5TTPC/152218-151165/100Hz_25ms/simulation.batch,,,,,,,,,,,,,,,,,,,,,,,,
140131,155571,100.0,25,/gpfs/bbp.cscs.ch/project/proj32/glusynapse_20190926_release/testing/sjostrom_2001/simulations/L5TTPC_L5TTPC/140131-155571/100Hz_25ms/simulation.batch,,,,,,,,,,,,,,,,,,,,,,,,
142177,155767,100.0,25,/gpfs/bbp.cscs.ch/project/proj32/glusynapse_20190926_release/testing/sjostrom_2001/simulations/L5TTPC_L5TTPC/142177-155767/100Hz_25ms/simulation.batch,,,,,,,,,,,,,,,,,,,,,,,,
