pre_gid,post_gid,freq_hz,delay_ms,n_synapses,n_potentiated_initial,n_potentiated_final,n_0to1,n_1to0,initial_rho_array,final_rho_array,initial_rho_bin,final_rho_bin,mean_epsp_before,mean_epsp_after,epsp_ratio
190541,188497,10.0,-30.0,16,10,5,0,5,"[0.0, 0.0, 1.0, 1.0, 0.0, 0.0, 0.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.0, 1.0]","[0.0, 0.345309, 0.192866, 0.666362, 0.313597, 0.179296, 0.095195, 0.948043, 0.570324, 1.0, 0.441329, 0.627111, 0.477564, 0.383864, 0.0, 0.220019]","[0, 0, 1, 1, 0, 0, 0, 1, 1, 1, 1, 1, 1, 1, 0, 1]","[0, 0, 0, 1, 0, 0, 0, 1, 1, 1, 0, 1, 0, 0, 0, 0]",4.129356437975285,2.6821295617659615,0.6568148852916469
191341,181892,10.0,-30.0,4,3,1,0,2,"[1.0, 1.0, 0.0, 1.0]","[0.409326, 0.250216, 0.433335, 0.674211]","[1, 1, 0, 1]","[0, 0, 0, 1]",2.916701422157724,1.0394250470506698,0.3575890258264058
191917,186517,10.0,-30.0,5,4,4,1,1,"[1.0, 1.0, 1.0, 1.0, 0.0]","[0.563227, 0.543509, 0.61056, 0.478778, 0.50642]","[1, 1, 1, 1, 0]","[1, 1, 1, 0, 1]",1.566234792102183,1.8801422062264197,1.2077521817705603
192816,200992,10.0,-30.0,6,3,2,1,2,"[1.0, 0.0, 0.0, 1.0, 0.0, 1.0]","[1.0, 0.0, 0.0, 0.24666, 0.572051, 0.438514]","[1, 0, 0, 1, 0, 1]","[1, 0, 0, 0, 1, 0]",1.8831528294415765,1.5833496490151564,0.8472359249088279
193467,199529,10.0,-30.0,5,2,3,2,1,"[0.0, 1.0, 1.0, 0.0, 0.0]","[0.523401, 0.545068, 0.38022, 0.299484, 0.534852]","[0, 1, 1, 0, 0]","[1, 1, 0, 0, 1]",0.5985732774030423,0.9666083865039539,1.6231769833669016
193481,196243,10.0,-30.0,30,14,7,1,8,"[1.0, 0.0, 0.0, 0.0, 1.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 1.0, 0.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.0, 1.0, 0.0, 1.0, 1.0]","[0.504502, 0.505974, 0.0, 0.0, 0.64458, 0.299615, 0.404819, 0.151699, 0.252541, 0.0, 0.0, 0.235986, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.4213, 0.161715, 0.435973, 0.406951, 0.203827, 0.308369, 0.746805, 0.38222, 0.470538, 0.0, 0.616591, 0.636165]","[1, 0, 0, 0, 1, 0, 1, 0, 0, 0, 0, 1, 0, 0, 0, 0, 1, 0, 1, 0, 1, 1, 1, 1, 1, 0, 1, 0, 1, 1]","[1, 1, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 1, 1]",5.562472890855041,3.8912511494865303,0.7097415410265103
193709,181631,10.0,-30.0,9,5,3,0,2,"[1.0, 0.0, 1.0, 1.0, 0.0, 0.0, 1.0, 0.0, 1.0]","[0.580741, 0.0, 0.485174, 0.382465, 0.0, 0.0, 0.536413, 0.0, 0.501661]","[1, 0, 1, 1, 0, 0, 1, 0, 1]","[1, 0, 0, 0, 0, 0, 1, 0, 1]",1.7931513759953182,1.2897825238985134,0.7282414061502256
194277,200870,10.0,-30.0,5,2,0,0,2,"[1.0, 0.0, 0.0, 0.0, 1.0]","[0.467009, 0.0, 0.0, 0.0, 0.203685]","[1, 0, 0, 0, 1]","[0, 0, 0, 0, 0]",3.6447445888738166,0.7432657346069247,0.2045687650903668
194532,187415,10.0,-30.0,19,12,6,0,6,"[0.0, 1.0, 1.0, 1.0, 0.0, 1.0, 0.0, 1.0, 1.0, 0.0, 1.0, 0.0, 1.0, 0.0, 0.0, 1.0, 1.0, 1.0, 1.0]","[0.168252, 0.603578, 0.548667, 0.216086, 0.411335, 0.639492, 0.167004, 0.791604, 0.353667, 0.348722, 0.335933, 0.0, 0.287612, 0.0, 0.0, 0.294706, 0.526028, 0.480249, 0.594217]","[0, 1, 1, 1, 0, 1, 0, 1, 1, 0, 1, 0, 1, 0, 0, 1, 1, 1, 1]","[0, 1, 1, 0, 0, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 1]",3.813404707067371,2.2480535306670326,0.6162401932487672
194969,207559,10.0,-30.0,8,5,2,0,3,"[1.0, 0.0, 1.0, 1.0, 0.0, 0.0, 1.0, 1.0]","[0.479148, 0.453287, 0.374843, 0.462372, 0.329766, 0.366755, 0.614286, 0.543984]","[1, 0, 1, 1, 0, 0, 1, 1]","[0, 0, 0, 0, 0, 0, 1, 1]",0.9357177679676041,0.6115892448481404,0.660605206860513
195214,208946,10.0,-30.0,5,2,2,1,1,"[0.0, 1.0, 0.0, 0.0, 1.0]","[0.509317, 0.795641, 0.0, 0.0, 0.287338]","[0, 1, 0, 0, 1]","[1, 1, 0, 0, 0]",1.1094801464806896,1.3793655708144454,1.2453622363708412
196430,183658,10.0,-30.0,10,4,3,0,1,"[0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 1.0, 1.0, 0.0, 1.0]","[0.29349, 0.489008, 0.0, 0.0, 0.0, 0.0, 1.0, 1.0, 0.366606, 0.697105]","[0, 1, 0, 0, 0, 0, 1, 1, 0, 1]","[0, 0, 0, 0, 0, 0, 1, 1, 0, 1]",2.3173904579122726,1.8559329346856515,0.8032295197382665
196562,186098,10.0,-30.0,7,6,4,0,2,"[1.0, 1.0, 1.0, 1.0, 1.0, 0.0, 1.0]","[1.0, 0.655321, 0.932155, 0.357513, 1.0, 0.121306, 0.336574]","[1, 1, 1, 1, 1, 0, 1]","[1, 1, 1, 0, 1, 0, 0]",2.4031913505981137,1.7709187359355114,0.740804989089235
196654,200262,10.0,-30.0,5,1,2,2,1,"[0.0, 0.0, 0.0, 1.0, 0.0]","[0.493863, 0.0, 0.517298, 0.310907, 0.570753]","[0, 0, 0, 1, 0]","[0, 0, 1, 0, 1]",0.632434304346728,1.0667880266907592,1.6991972970538487
196734,181209,10.0,-30.0,6,4,5,2,1,"[1.0, 1.0, 1.0, 1.0, 0.0, 0.0]","[0.41956, 0.622099, 0.567634, 0.506734, 0.594215, 0.52024]","[1, 1, 1, 1, 0, 0]","[0, 1, 1, 1, 1, 1]",1.5052644695180817,1.5966557143773341,1.0681797542201297
196748,180959,10.0,-30.0,5,2,3,2,1,"[1.0, 0.0, 0.0, 0.0, 1.0]","[0.572379, 0.614731, 0.342629, 0.574104, 0.099887]","[1, 0, 0, 0, 1]","[1, 1, 0, 1, 0]",1.2303767965802235,1.5019971540615495,1.2220273843826481
197652,203951,10.0,-30.0,7,5,4,1,2,"[1.0, 0.0, 1.0, 1.0, 1.0, 1.0, 0.0]","[0.859277, 0.0, 0.539737, 0.079333, 0.221473, 0.525894, 0.575333]","[1, 0, 1, 1, 1, 1, 0]","[1, 0, 1, 0, 0, 1, 1]",2.2017434983795585,1.5445119205886926,0.7089593306266488
198242,189050,10.0,-30.0,4,3,0,0,3,"[1.0, 0.0, 1.0, 1.0]","[0.345527, 0.483519, 0.454501, 0.380155]","[1, 0, 1, 1]","[0, 0, 0, 0]",1.1188037279980818,0.1116321963581967,0.10009985817959338
198864,197551,10.0,-30.0,5,1,2,1,0,"[0.0, 1.0, 0.0, 0.0, 0.0]","[0.461473, 0.548948, 0.618895, 0.462225, 0.0]","[0, 1, 0, 0, 0]","[0, 1, 1, 0, 0]",1.4671249801397064,2.564702707000897,1.7568030818293507
198910,188914,10.0,-30.0,10,6,1,0,5,"[0.0, 0.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.0, 0.0]","[0.0, 0.0, 0.228265, 0.556428, 0.284865, 0.468846, 0.021985, 0.06024, 0.0, 0.0]","[0, 0, 1, 1, 1, 1, 1, 1, 0, 0]","[0, 0, 0, 1, 0, 0, 0, 0, 0, 0]",3.240930231353663,0.5672269280299899,0.17662654153839719
199365,195486,10.0,-30.0,4,2,1,0,1,"[1.0, 0.0, 0.0, 1.0]","[0.458231, 0.084786, 0.457062, 0.794049]","[1, 0, 0, 1]","[0, 0, 0, 1]",2.4897397318193075,1.8681145654635087,0.7557593100411968
199521,190468,10.0,-30.0,6,3,3,1,1,"[1.0, 0.0, 0.0, 1.0, 0.0, 1.0]","[0.230319, 0.0, 0.535312, 0.581389, 0.422126, 0.625109]","[1, 0, 0, 1, 0, 1]","[0, 0, 1, 1, 0, 1]",1.2854271824029877,1.1558454478004476,0.9059912526195956
199599,194835,10.0,-30.0,9,2,2,2,2,"[1.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.325157, 0.247666, 0.0, 0.0, 0.609045, 0.0, 0.0, 0.512623, 0.271675]","[1, 1, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 1, 0, 0, 1, 0]",0.912065462936108,1.1526540110903554,1.2673288026202074
199879,192945,10.0,-30.0,11,6,6,1,1,"[1.0, 1.0, 1.0, 0.0, 1.0, 0.0, 1.0, 0.0, 1.0, 0.0, 0.0]","[0.556461, 0.533984, 0.513789, 0.0, 0.573754, 0.43646, 1.0, 0.353297, 0.282221, 0.0, 0.604598]","[1, 1, 1, 0, 1, 0, 1, 0, 1, 0, 0]","[1, 1, 1, 0, 1, 0, 1, 0, 0, 0, 1]",1.752341395656637,1.8598250818349877,1.0711146045903792
199932,195364,10.0,-30.0,6,2,2,1,1,"[0.0, 0.0, 0.0, 0.0, 1.0, 1.0]","[0.521693, 0.384492, 0.384201, 0.440969, 0.55975, 0.354528]","[0, 0, 0, 0, 1, 1]","[1, 0, 0, 0, 1, 0]",1.8897575018523494,1.529349315164299,0.8120298612369309
200132,185914,10.0,-30.0,6,3,4,1,0,"[1.0, 0.0, 1.0, 0.0, 0.0, 1.0]","[1.0, 0.445335, 1.0, 0.526323, 0.0, 0.610517]","[1, 0, 1, 0, 0, 1]","[1, 0, 1, 1, 0, 1]",1.124574092101589,1.1945536215125987,1.0660415196512476
200462,204393,10.0,-30.0,7,4,3,2,3,"[0.0, 1.0, 1.0, 1.0, 1.0, 0.0, 0.0]","[0.569463, 0.153335, 0.397018, 0.402525, 0.580214, 0.546603, 0.397755]","[0, 1, 1, 1, 1, 0, 0]","[1, 0, 0, 0, 1, 1, 0]",1.2377832737792454,1.1508011676492043,0.9444591509354856
200586,209048,10.0,-30.0,4,2,2,0,0,"[1.0, 0.0, 0.0, 1.0]","[0.567284, 0.10265, 0.482218, 0.548411]","[1, 0, 0, 1]","[1, 0, 0, 1]",1.0216994104343216,1.0216994104343216,1.0076633241491244
201258,187071,10.0,-30.0,5,3,4,1,0,"[0.0, 1.0, 1.0, 0.0, 1.0]","[0.552828, 1.0, 1.0, 0.0, 0.613866]","[0, 1, 1, 0, 1]","[1, 1, 1, 0, 1]",1.4850781228585155,2.126695354337257,1.443780335302435
201281,199420,10.0,-30.0,10,6,4,0,2,"[1.0, 0.0, 1.0, 1.0, 0.0, 1.0, 1.0, 0.0, 1.0, 0.0]","[0.44843, 0.318352, 0.384783, 1.0, 0.399165, 1.0, 1.0, 0.458069, 0.590903, 0.38393]","[1, 0, 1, 1, 0, 1, 1, 0, 1, 0]","[0, 0, 0, 1, 0, 1, 1, 0, 1, 0]",1.619040294536289,1.105906694904752,0.6921718372260292
201521,209101,10.0,-30.0,5,3,3,0,0,"[1.0, 1.0, 0.0, 1.0, 0.0]","[0.787473, 0.662579, 0.0, 0.713133, 0.0]","[1, 1, 0, 1, 0]","[1, 1, 0, 1, 0]",2.1892663654162368,2.1892663654162368,1.0353554273166425
202328,190143,10.0,-30.0,5,2,1,0,1,"[0.0, 1.0, 0.0, 0.0, 1.0]","[0.377192, 0.475066, 0.379851, 0.473069, 0.684451]","[0, 1, 0, 0, 1]","[0, 0, 0, 0, 1]",1.293556776455307,0.827152124804791,0.6406179954803574
202571,195398,10.0,-30.0,5,4,3,1,2,"[1.0, 1.0, 1.0, 0.0, 1.0]","[0.3261, 0.479907, 0.594124, 0.544973, 0.573928]","[1, 1, 1, 0, 1]","[0, 0, 1, 1, 1]",0.751905875569516,0.569994090574816,0.7655217910169663
203038,207594,10.0,-30.0,15,9,9,0,0,"[1.0, 0.0, 1.0, 0.0, 0.0, 1.0, 1.0, 1.0, 1.0, 0.0, 1.0, 1.0, 0.0, 0.0, 1.0]","[0.52742, 0.43228, 0.509511, 0.0, 0.451825, 0.658345, 0.88845, 1.0, 0.602453, 0.0, 0.748204, 1.0, 0.46926, 0.0, 0.537644]","[1, 0, 1, 0, 0, 1, 1, 1, 1, 0, 1, 1, 0, 0, 1]","[1, 0, 1, 0, 0, 1, 1, 1, 1, 0, 1, 1, 0, 0, 1]",2.7686344004505745,2.7686344004505745,1.0043153219547158
203171,197644,10.0,-30.0,3,1,1,0,0,"[1.0, 0.0, 0.0]","[0.813189, 0.0, 0.0]","[1, 0, 0]","[1, 0, 0]",0.5090846544142453,0.5090846544142453,1.0169541314807207
203300,206195,10.0,-30.0,5,3,3,0,0,"[0.0, 1.0, 1.0, 1.0, 0.0]","[0.0, 1.0, 1.0, 0.577296, 0.286352]","[0, 1, 1, 1, 0]","[0, 1, 1, 1, 0]",0.9164351167519311,0.9164351167519311,1.0029355586757058
203710,206592,10.0,-30.0,8,5,4,0,1,"[1.0, 1.0, 0.0, 1.0, 0.0, 1.0, 1.0, 0.0]","[0.488794, 0.623337, 0.302716, 0.946913, 0.0, 0.996317, 0.668109, 0.366859]","[1, 1, 0, 1, 0, 1, 1, 0]","[0, 1, 0, 1, 0, 1, 1, 0]",1.4841866228446592,1.2233352147752168,0.8379357433734798
203919,187736,10.0,-30.0,6,3,1,0,2,"[1.0, 0.0, 1.0, 0.0, 0.0, 1.0]","[0.583927, 0.0, 0.420012, 0.0, 0.0, 0.314714]","[1, 0, 1, 0, 0, 1]","[1, 0, 0, 0, 0, 0]",1.616590150546727,0.6147399748819582,0.381237337896204
203964,196350,10.0,-30.0,8,4,2,2,4,"[0.0, 1.0, 1.0, 1.0, 0.0, 0.0, 1.0, 0.0]","[0.591787, 0.356356, 0.480222, 0.427736, 0.096364, 0.25387, 0.131862, 0.527229]","[0, 1, 1, 1, 0, 0, 1, 0]","[1, 0, 0, 0, 0, 0, 0, 1]",1.5154956095606311,1.0225716694179985,0.6873176506778909
204120,188861,10.0,-30.0,4,1,1,0,0,"[0.0, 1.0, 0.0, 0.0]","[0.344333, 0.515162, 0.370848, 0.0]","[0, 1, 0, 0]","[0, 1, 0, 0]",1.3692745658192838,1.3692745658192838,1.0044875599870542
204194,205064,10.0,-30.0,6,3,2,0,1,"[1.0, 0.0, 0.0, 1.0, 1.0, 0.0]","[0.175551, 0.493923, 0.299245, 0.775229, 1.0, 0.0]","[1, 0, 0, 1, 1, 0]","[0, 0, 0, 1, 1, 0]",0.914066192569595,0.5439796529355456,0.5962321604439501
204883,200512,10.0,-30.0,14,6,6,0,0,"[0.0, 1.0, 0.0, 1.0, 0.0, 1.0, 1.0, 0.0, 1.0, 0.0, 0.0, 0.0, 1.0, 0.0]","[0.0, 0.603226, 0.0, 1.0, 0.0, 1.0, 1.0, 0.0, 1.0, 0.306368, 0.0, 0.0, 0.607868, 0.0]","[0, 1, 0, 1, 0, 1, 1, 0, 1, 0, 0, 0, 1, 0]","[0, 1, 0, 1, 0, 1, 1, 0, 1, 0, 0, 0, 1, 0]",5.356489087366031,5.356489087366031,1.0098810341662194
205300,191467,10.0,-30.0,8,4,4,0,0,"[1.0, 1.0, 0.0, 0.0, 1.0, 0.0, 0.0, 1.0]","[1.0, 1.0, 0.0, 0.0, 0.807305, 0.473531, 0.0, 0.668959]","[1, 1, 0, 0, 1, 0, 0, 1]","[1, 1, 0, 0, 1, 0, 0, 1]",1.6200950157697556,1.6200950157697556,1.0070029430737235
205327,192314,10.0,-30.0,5,2,1,1,2,"[1.0, 1.0, 0.0, 0.0, 0.0]","[0.496002, 0.479462, 0.429716, 0.45511, 0.502195]","[1, 1, 0, 0, 0]","[0, 0, 0, 0, 1]",0.2006276565495691,0.3587436694818812,1.7911298440458057
205559,199162,10.0,-30.0,8,3,3,0,0,"[0.0, 1.0, 1.0, 0.0, 0.0, 1.0, 0.0, 0.0]","[0.0, 0.75391, 0.949184, 0.0, 0.354318, 1.0, 0.0, 0.0]","[0, 1, 1, 0, 0, 1, 0, 0]","[0, 1, 1, 0, 0, 1, 0, 0]",2.7044351226650205,2.7044351226650205,1.0038113789875536
205643,189193,10.0,-30.0,12,7,5,1,3,"[0.0, 1.0, 1.0, 1.0, 1.0, 0.0, 1.0, 0.0, 0.0, 1.0, 0.0, 1.0]","[0.514559, 0.222102, 0.107088, 0.715149, 0.031575, 0.423564, 0.509989, 0.338036, 0.404033, 0.59979, 0.404498, 0.53539]","[0, 1, 1, 1, 1, 0, 1, 0, 0, 1, 0, 1]","[1, 0, 0, 1, 0, 0, 1, 0, 0, 1, 0, 1]",3.101090872126953,2.81900974354284,0.9189627911756901
206314,189443,10.0,-30.0,12,3,3,3,3,"[1.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0]","[0.4634, 0.443659, 0.581981, 0.178867, 0.47148, 0.550149, 0.582639, 0.0, 0.086687, 0.343424, 0.406924, 0.0]","[1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0]","[0, 0, 1, 0, 0, 1, 1, 0, 0, 0, 0, 0]",2.0809594630971175,2.43787642668351,1.1990454249249551
206930,184305,10.0,-30.0,6,4,5,2,1,"[1.0, 1.0, 1.0, 1.0, 0.0, 0.0]","[0.471002, 0.50854, 0.558303, 0.544333, 0.550434, 0.589137]","[1, 1, 1, 1, 0, 0]","[0, 1, 1, 1, 1, 1]",1.7154923048810975,2.4739586032381493,1.4543389580072406
207423,186224,10.0,-30.0,4,2,2,1,1,"[0.0, 0.0, 1.0, 1.0]","[0.0, 0.583835, 0.589642, 0.176546]","[0, 0, 1, 1]","[0, 1, 1, 0]",0.8259317485463354,0.8569772345510753,1.0400159223009555
207475,192618,10.0,-30.0,5,2,2,1,1,"[1.0, 1.0, 0.0, 0.0, 0.0]","[0.467274, 0.657819, 0.571831, 0.22347, 0.310486]","[1, 1, 0, 0, 0]","[0, 1, 1, 0, 0]",0.8792259254211634,0.6068427737878672,0.6921623820182097
207836,184831,10.0,-30.0,4,2,0,0,2,"[0.0, 0.0, 1.0, 1.0]","[0.321248, 0.214731, 0.464184, 0.483703]","[0, 0, 1, 1]","[0, 0, 0, 0]",0.8873538536132757,0.2308844594424321,0.2652184383916632
208093,203811,10.0,-30.0,6,4,3,0,1,"[1.0, 0.0, 1.0, 0.0, 1.0, 1.0]","[0.332043, 0.0, 0.918375, 0.0, 1.0, 0.828552]","[1, 0, 1, 0, 1, 1]","[0, 0, 1, 0, 1, 1]",3.135315397336999,2.4749190461086297,0.7906530047203977
208904,200676,10.0,-30.0,11,5,3,0,2,"[1.0, 1.0, 0.0, 1.0, 0.0, 0.0, 1.0, 0.0, 0.0, 1.0, 0.0]","[0.077034, 0.0694, 0.23002, 1.0, 0.495723, 0.0, 0.564134, 0.215838, 0.0, 0.694061, 0.0]","[1, 1, 0, 1, 0, 0, 1, 0, 0, 1, 0]","[0, 0, 0, 1, 0, 0, 1, 0, 0, 1, 0]",3.422680825932712,2.39438510938884,0.7051004351484016
208966,196199,10.0,-30.0,7,4,2,0,2,"[0.0, 1.0, 1.0, 1.0, 0.0, 0.0, 1.0]","[0.489595, 0.483625, 0.506115, 0.512622, 0.0, 0.0, 0.092992]","[0, 1, 1, 1, 0, 0, 1]","[0, 0, 1, 1, 0, 0, 0]",1.4405262350925365,0.9276085225178152,0.6469576697786198
208976,188476,10.0,-30.0,5,3,4,1,0,"[0.0, 0.0, 1.0, 1.0, 1.0]","[0.490056, 0.604646, 0.616523, 0.57118, 0.549276]","[0, 0, 1, 1, 1]","[0, 1, 1, 1, 1]",1.2326579509944042,1.6239476174814778,1.3499340765114745
209495,189342,10.0,-30.0,4,2,4,2,0,"[1.0, 0.0, 1.0, 0.0]","[0.62472, 0.601954, 0.519727, 0.61686]","[1, 0, 1, 0]","[1, 1, 1, 1]",1.0005348172133366,1.7237394496200842,1.7300379155864005
209709,184968,10.0,-30.0,10,6,3,0,3,"[1.0, 0.0, 0.0, 1.0, 0.0, 0.0, 1.0, 1.0, 1.0, 1.0]","[0.867859, 0.0, 0.0, 0.118198, 0.0, 0.0, 0.461211, 0.08452, 0.538299, 0.595369]","[1, 0, 0, 1, 0, 0, 1, 1, 1, 1]","[1, 0, 0, 0, 0, 0, 0, 0, 1, 1]",1.7467054007923886,1.0583073148597375,0.6255323171138222
210209,180231,10.0,-30.0,7,3,3,0,0,"[1.0, 0.0, 0.0, 0.0, 1.0, 1.0, 0.0]","[1.0, 0.0, 0.384418, 0.0, 1.0, 0.7185, 0.174604]","[1, 0, 0, 0, 1, 1, 0]","[1, 0, 0, 0, 1, 1, 0]",1.0665700221371255,1.0665700221371255,1.0158660578998187
180164,197248,10.0,-10.0,4,2,2,0,0,"[1.0, 0.0, 1.0, 0.0]","[0.634974, 0.308069, 0.870385, 0.0]","[1, 0, 1, 0]","[1, 0, 1, 0]",1.3503350694748417,1.3503350694748417,1.0083629333164386
180236,203656,10.0,-10.0,8,3,3,2,2,"[0.0, 1.0, 1.0, 0.0, 0.0, 1.0, 0.0, 0.0]","[0.273739, 0.821687, 0.070906, 0.680029, 0.501931, 0.162262, 0.0, 0.113601]","[0, 1, 1, 0, 0, 1, 0, 0]","[0, 1, 0, 1, 1, 0, 0, 0]",1.5000173534132406,1.9726682693089872,1.32124603275685
180329,189548,10.0,-10.0,4,2,1,0,1,"[1.0, 1.0, 0.0, 0.0]","[0.414018, 0.527588, 0.205787, 0.291032]","[1, 1, 0, 0]","[0, 1, 0, 0]",1.3000633885575328,0.5645558148246044,0.4380648114419991
180687,187024,10.0,-10.0,7,4,3,0,1,"[1.0, 0.0, 1.0, 0.0, 0.0, 1.0, 1.0]","[0.453637, 0.482796, 1.0, 0.0, 0.0, 0.51079, 0.588426]","[1, 0, 1, 0, 0, 1, 1]","[0, 0, 1, 0, 0, 1, 1]",1.6253912852413142,1.2865832527220609,0.7956847442749939
180723,207048,10.0,-10.0,10,5,6,2,1,"[0.0, 0.0, 0.0, 1.0, 0.0, 1.0, 1.0, 1.0, 0.0, 1.0]","[0.527801, 0.338239, 0.237792, 0.93415, 0.577642, 0.775041, 0.761803, 0.255394, 0.0, 1.0]","[0, 0, 0, 1, 0, 1, 1, 1, 0, 1]","[1, 0, 0, 1, 1, 1, 1, 0, 0, 1]",4.400504749829486,4.505221101880804,1.0337540518721502
180815,206160,10.0,-10.0,14,7,8,1,0,"[1.0, 0.0, 1.0, 1.0, 0.0, 1.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 1.0, 1.0]","[0.942337, 0.0, 0.52127, 0.816437, 0.376829, 0.940862, 0.0, 0.391272, 0.773665, 0.0, 0.0, 0.538969, 0.84198, 1.0]","[1, 0, 1, 1, 0, 1, 0, 0, 1, 0, 0, 0, 1, 1]","[1, 0, 1, 1, 0, 1, 0, 0, 1, 0, 0, 1, 1, 1]",2.485215616303847,2.5687128799830155,1.0987061214775733
180834,205125,10.0,-10.0,5,3,3,1,1,"[0.0, 0.0, 1.0, 1.0, 1.0]","[0.478021, 0.513822, 1.0, 0.415762, 0.618965]","[0, 0, 1, 1, 1]","[0, 1, 1, 0, 1]",2.04071236596328,0.99721847104687,0.49033058234634536
181002,188173,10.0,-10.0,9,4,4,0,0,"[1.0, 0.0, 0.0, 0.0, 0.0, 1.0, 1.0, 1.0, 0.0]","[0.697336, 0.0, 0.0, 0.0, 0.0, 1.0, 1.0, 1.0, 0.0]","[1, 0, 0, 0, 0, 1, 1, 1, 0]","[1, 0, 0, 0, 0, 1, 1, 1, 0]",1.7103073873347658,1.7103073873347658,1.0063469966970993
181023,208822,10.0,-10.0,4,2,2,2,2,"[0.0, 1.0, 1.0, 0.0]","[0.556994, 0.439162, 0.220168, 0.575017]","[0, 1, 1, 0]","[1, 0, 0, 1]",1.3152556806315001,1.7068601627402922,1.311489789474183
181295,210119,10.0,-10.0,9,5,3,0,2,"[0.0, 1.0, 1.0, 1.0, 0.0, 1.0, 0.0, 0.0, 1.0]","[0.0, 1.0, 0.626954, 0.391352, 0.202769, 0.334706, 0.0, 0.0, 1.0]","[0, 1, 1, 1, 0, 1, 0, 0, 1]","[0, 1, 1, 0, 0, 0, 0, 0, 1]",3.008892835511307,1.955400109042499,0.6608041854592394
181588,206273,10.0,-10.0,8,4,3,3,4,"[0.0, 1.0, 1.0, 0.0, 0.0, 0.0, 1.0, 1.0]","[0.596785, 0.446034, 0.490331, 0.575483, 0.517881, 0.0, 0.018535, 0.179901]","[0, 1, 1, 0, 0, 0, 1, 1]","[1, 0, 0, 1, 1, 0, 0, 0]",1.0663860012584387,1.2275524583851012,1.1737681643287154
182072,199843,10.0,-10.0,7,4,2,0,2,"[1.0, 1.0, 1.0, 0.0, 0.0, 1.0, 0.0]","[0.501907, 0.471776, 0.588714, 0.0, 0.0, 0.126868, 0.152742]","[1, 1, 1, 0, 0, 1, 0]","[1, 0, 1, 0, 0, 0, 0]",3.3702220490220873,1.6264080694223622,0.48418853842227666
182354,185997,10.0,-10.0,10,5,5,1,1,"[1.0, 1.0, 0.0, 0.0, 1.0, 1.0, 0.0, 0.0, 0.0, 1.0]","[0.393463, 0.820269, 0.303076, 0.0, 1.0, 1.0, 0.501692, 0.0, 0.0, 1.0]","[1, 1, 0, 0, 1, 1, 0, 0, 0, 1]","[0, 1, 0, 0, 1, 1, 1, 0, 0, 1]",2.7841428864838265,2.402470542459175,0.8651609785545138
182369,181607,10.0,-10.0,5,1,0,0,1,"[0.0, 0.0, 1.0, 0.0, 0.0]","[0.0, 0.0, 0.455891, 0.0, 0.0]","[0, 0, 1, 0, 0]","[0, 0, 0, 0, 0]",1.890689514944936,0.7870588156692516,0.4172377799752218
182581,208651,10.0,-10.0,4,3,0,0,3,"[1.0, 1.0, 0.0, 1.0]","[0.48763, 0.112851, 0.0, 0.381026]","[1, 1, 0, 1]","[0, 0, 0, 0]",1.2466489006211838,0.1230608838388404,0.09907967184684996
182967,198780,10.0,-10.0,10,6,6,4,4,"[0.0, 1.0, 0.0, 1.0, 1.0, 1.0, 1.0, 0.0, 1.0, 0.0]","[0.596414, 0.365981, 0.608764, 0.399554, 0.502226, 0.361257, 0.419764, 0.587019, 0.609693, 0.5752]","[0, 1, 0, 1, 1, 1, 1, 0, 1, 0]","[1, 0, 1, 0, 1, 0, 0, 1, 1, 1]",1.888907079208392,2.157241849795309,1.1625194974285773
183423,197906,10.0,-10.0,7,2,2,1,1,"[0.0, 1.0, 0.0, 0.0, 0.0, 1.0, 0.0]","[0.569729, 0.542856, 0.0, 0.025526, 0.299378, 0.436774, 0.0]","[0, 1, 0, 0, 0, 1, 0]","[1, 1, 0, 0, 0, 0, 0]",1.277267934628681,1.3760190588476129,1.080933468005628
183796,186882,10.0,-10.0,11,5,6,3,2,"[0.0, 0.0, 0.0, 1.0, 0.0, 1.0, 0.0, 1.0, 1.0, 1.0, 0.0]","[0.528376, 0.556063, 0.0, 1.0, 0.0, 1.0, 0.0, 0.29779, 0.412881, 1.0, 0.513863]","[0, 0, 0, 1, 0, 1, 0, 1, 1, 1, 0]","[1, 1, 0, 1, 0, 1, 0, 0, 0, 1, 1]",2.004656692239265,1.9638264266143017,0.9925941777808844
